"","sub","game","Screen","rt","trial","Object.Name","sp","left.column","right.column","rt.out","left.response","right.response","answer","response","switch","payoff"
"43",8624056,"lottery","trial",720,13,"right",14,"15soloseacaso.png","14.png",0,"UP","SP","SP",0,0,14
"44",8624056,"lottery","trial",1336,14,"right",6,"6.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"45",8624056,"lottery","trial",719,15,"left",13,"13.png","15soloseacaso.png",0,"SP","UP","SP",0,0,13
"46",8624014,"competition","trial",14047.1359999881,1,"left",6,"6.png","15solosesoli.png",1,"SP","UP","SP",0,1,6
"47",8624014,"competition","trial",5215.51000000001,2,"left",4,"15solosesoli.png","4.png",0,"UP","SP","UP",1,0,7.46073298429319
"48",8624014,"competition","trial",3309.14699999404,3,"right",13,"15solosesoli.png","13.png",0,"UP","SP","SP",0,0,13
"49",8624014,"competition","trial",3883.063,4,"left",12,"12.png","15solosesoli.png",0,"SP","UP","SP",0,1,12
"50",8624014,"competition","trial",3054.172,5,"right",5,"5.png","15solosesoli.png",0,"SP","UP","UP",1,0,7.30366492146597
"51",8624014,"competition","trial",2562.388,6,"right",3,"3.png","15solosesoli.png",0,"SP","UP","UP",1,0,6.20418848167539
"52",8624014,"competition","trial",3069.06699998213,7,"left",2,"15solosesoli.png","2.png",0,"UP","SP","UP",1,0,5.96858638743455
"53",8624014,"competition","trial",1702.26399998808,8,"left",1,"15solosesoli.png","1.png",0,"UP","SP","UP",1,NA,5.96858638743455
"54",8624014,"competition","trial",3823.889,9,"left",8,"8.png","15solosesoli.png",0,"SP","UP","SP",0,0,8
"55",8624014,"competition","trial",3523.11199999404,10,"right",14,"15solosesoli.png","14.png",0,"UP","SP","SP",0,0,14
"56",8624014,"competition","trial",2292.736,11,"right",9,"9.png","15solosesoli.png",0,"SP","UP","UP",1,1,10.7591623036649
"57",8624014,"competition","trial",2907.761,12,"right",11,"11.png","15solosesoli.png",0,"SP","UP","UP",1,1,11.2303664921466
"58",8624014,"competition","trial",2430.09799998211,13,"left",15,"15.png","15solosesoli.png",0,"SP","UP","SP",0,0,15
"59",8624014,"competition","trial",3763.93199998808,14,"right",7,"15solosesoli.png","7.png",0,"UP","SP","SP",0,0,7
"60",8624014,"competition","trial",1816.94100000001,15,"right",10,"15solosesoli.png","10.png",0,"UP","SP","SP",0,1,10
"61",8624014,"coordination","trial",5828.87499999403,1,"left",6,"15soloseinsieme.png","6.png",0,"UP","SP","UP",1,0,12.2513089005236
"62",8624014,"coordination","trial",2866.85100000001,2,"left",9,"9.png","15soloseinsieme.png",0,"SP","UP","SP",0,1,9
"63",8624014,"coordination","trial",2143.03899998212,3,"right",8,"8.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,10.0523560209424
"64",8624014,"coordination","trial",3198.238,4,"right",11,"15soloseinsieme.png","11.png",0,"UP","SP","SP",0,0,11
"65",8624014,"coordination","trial",1116.42399999998,5,"right",4,"4.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,13.979057591623
"66",8624014,"coordination","trial",1154.68599999404,6,"right",2,"2.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,13.979057591623
"67",8624014,"coordination","trial",1750.60100000001,7,"left",3,"15soloseinsieme.png","3.png",0,"UP","SP","UP",1,0,13.979057591623
"68",8624014,"coordination","trial",1531.65299997616,8,"right",10,"15soloseinsieme.png","10.png",0,"UP","SP","SP",0,0,10
"69",8624014,"coordination","trial",1185.23799997615,9,"right",13,"13.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,5.34031413612565
"70",8624014,"coordination","trial",918.260000000009,10,"right",1,"1.png","15soloseinsieme.png",0,"SP","UP","UP",1,NA,14.1361256544503
"71",8624014,"coordination","trial",1381.07899997616,11,"right",15,"15soloseinsieme.png","15.png",0,"UP","SP","SP",0,0,15
"72",8624014,"coordination","trial",1761.40999998807,12,"left",5,"15soloseinsieme.png","5.png",0,"UP","SP","UP",1,0,13.1937172774869
"73",8624014,"coordination","trial",5567.20799999405,13,"left",14,"14.png","15soloseinsieme.png",0,"SP","UP","SP",0,1,14
"74",8624014,"coordination","trial",1241.54699997616,14,"left",12,"15soloseinsieme.png","12.png",0,"UP","SP","UP",1,1,5.49738219895288
"75",8624014,"coordination","trial",1052.99599997615,15,"left",7,"15soloseinsieme.png","7.png",0,"UP","SP","UP",1,0,10.8376963350785
"76",8624014,"lottery","trial",2666.38600000003,1,"right",5,"5.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"77",8624014,"lottery","trial",12211.885,2,"left",6,"6.png","15soloseacaso.png",0,"SP","UP","SP",0,1,6
"78",8624014,"lottery","trial",953.046999994025,3,"left",1,"15soloseacaso.png","1.png",0,"UP","SP","UP",1,NA,7.5
"79",8624014,"lottery","trial",2235.95199999405,4,"right",8,"8.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"80",8624014,"lottery","trial",2292.95799997615,5,"left",11,"11.png","15soloseacaso.png",0,"SP","UP","SP",0,0,11
"81",8624014,"lottery","trial",2932.84800000003,6,"right",13,"15soloseacaso.png","13.png",0,"UP","SP","SP",0,0,13
"82",8624014,"lottery","trial",2015.75200000001,7,"left",12,"12.png","15soloseacaso.png",0,"SP","UP","SP",0,0,12
"83",8624014,"lottery","trial",1976.37499998807,8,"left",15,"15soloseacaso.png","15.png",0,"UP","SP","UP",1,1,7.5
"84",8624014,"lottery","trial",1175.29399999999,9,"left",2,"15soloseacaso.png","2.png",0,"UP","SP","UP",1,0,7.5
"85",8624014,"lottery","trial",1270.71899997615,10,"left",10,"10.png","15soloseacaso.png",0,"SP","UP","SP",0,1,10
"86",8624014,"lottery","trial",1585.61599998211,11,"right",9,"9.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"87",8624014,"lottery","trial",2691.60599998213,12,"left",14,"14.png","15soloseacaso.png",0,"SP","UP","SP",0,0,14
"88",8624014,"lottery","trial",989.241999982129,13,"left",3,"15soloseacaso.png","3.png",0,"UP","SP","UP",1,0,7.5
"89",8624014,"lottery","trial",1494.28299999403,14,"right",7,"7.png","15soloseacaso.png",0,"SP","UP","UP",1,1,7.5
"90",8624014,"lottery","trial",1419.78499997617,15,"left",4,"15soloseacaso.png","4.png",0,"UP","SP","UP",1,0,7.5
"91",8624087,"coordination","trial",11072.243,1,"right",4,"4.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,13.979057591623
"92",8624087,"coordination","trial",9379.36699999404,2,"left",8,"15soloseinsieme.png","8.png",0,"UP","SP","UP",1,0,10.0523560209424
"93",8624087,"coordination","trial",8914.87600000298,3,"right",9,"9.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,8.87434554973822
"94",8624087,"coordination","trial",8474.46000000596,4,"left",11,"15soloseinsieme.png","11.png",0,"UP","SP","UP",1,0,6.83246073298429
"95",8624087,"coordination","trial",3899.511,5,"right",13,"13.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,5.34031413612565
"96",8624087,"coordination","trial",5279.56000000298,6,"right",7,"7.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,10.8376963350785
"97",8624087,"coordination","trial",11436.836,7,"left",12,"15soloseinsieme.png","12.png",0,"UP","SP","UP",1,0,5.49738219895288
"98",8624087,"coordination","trial",3370.06600000596,8,"left",2,"15soloseinsieme.png","2.png",0,"UP","SP","UP",1,0,13.979057591623
"99",8624087,"coordination","trial",50809.941,9,"right",15,"15soloseinsieme.png","15.png",1,"UP","SP","SP",0,1,15
"100",8624087,"coordination","trial",7462.75599999703,10,"left",10,"15soloseinsieme.png","10.png",0,"UP","SP","UP",1,0,6.91099476439791
"101",8624087,"coordination","trial",2687.96200000597,11,"right",5,"5.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,13.1937172774869
"102",8624087,"coordination","trial",5673.32300000297,12,"left",14,"15soloseinsieme.png","14.png",0,"UP","SP","UP",1,0,4.3979057591623
"103",8624087,"coordination","trial",2491.16,13,"right",3,"3.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,13.979057591623
"104",8624087,"coordination","trial",2168.83799999702,14,"right",6,"6.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,12.2513089005236
"105",8624087,"coordination","trial",3793.70399999703,15,"left",1,"15soloseinsieme.png","1.png",0,"UP","SP","UP",1,NA,14.1361256544503
"106",8624087,"lottery","trial",12233.402,1,"left",6,"15soloseacaso.png","6.png",0,"UP","SP","UP",1,0,7.5
"107",8624087,"lottery","trial",8904.99600000298,2,"left",11,"11.png","15soloseacaso.png",0,"SP","UP","SP",0,0,11
"108",8624087,"lottery","trial",5063.209,3,"left",12,"12.png","15soloseacaso.png",0,"SP","UP","SP",0,0,12
"109",8624087,"lottery","trial",3573.48399999403,4,"left",4,"15soloseacaso.png","4.png",0,"UP","SP","UP",1,0,7.5
"110",8624087,"lottery","trial",2693.40899999702,5,"right",14,"15soloseacaso.png","14.png",0,"UP","SP","SP",0,0,14
"111",8624087,"lottery","trial",3499.09899999999,6,"left",3,"15soloseacaso.png","3.png",0,"UP","SP","UP",1,0,7.5
"112",8624087,"lottery","trial",2308.24300000299,7,"left",1,"15soloseacaso.png","1.png",0,"UP","SP","UP",1,NA,7.5
"113",8624087,"lottery","trial",2824.69199999404,8,"left",15,"15.png","15soloseacaso.png",0,"SP","UP","SP",0,0,15
"114",8624087,"lottery","trial",3920.595,9,"right",2,"2.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"115",8624087,"lottery","trial",24637.424999997,10,"right",7,"15soloseacaso.png","7.png",1,"UP","SP","SP",0,1,7
"116",8624087,"lottery","trial",1726.76600000297,11,"right",13,"15soloseacaso.png","13.png",0,"UP","SP","SP",0,0,13
"117",8624087,"lottery","trial",3088.56100000598,12,"right",10,"15soloseacaso.png","10.png",0,"UP","SP","SP",0,0,10
"118",8624087,"lottery","trial",2380.70200000599,13,"left",5,"15soloseacaso.png","5.png",0,"UP","SP","UP",1,0,7.5
"119",8624087,"lottery","trial",1945.39600000595,14,"left",9,"9.png","15soloseacaso.png",0,"SP","UP","SP",0,0,9
"120",8624087,"lottery","trial",4661.32600000594,15,"right",8,"15soloseacaso.png","8.png",0,"UP","SP","SP",0,0,8
"121",8624087,"competition","trial",24683.845999997,1,"right",3,"15solosesoli.png","3.png",1,"UP","SP","SP",0,1,3
"122",8624087,"competition","trial",47779.957999994,2,"right",11,"15solosesoli.png","11.png",1,"UP","SP","SP",0,0,11
"123",8624087,"competition","trial",11640.055000003,3,"left",1,"15solosesoli.png","1.png",0,"UP","SP","UP",1,NA,5.96858638743455
"124",8624087,"competition","trial",52601.380999997,4,"right",6,"6.png","15solosesoli.png",1,"SP","UP","UP",1,0,8.95287958115183
"125",8624087,"competition","trial",3226.80900000001,5,"left",12,"12.png","15solosesoli.png",0,"SP","UP","SP",0,0,12
"126",8624087,"competition","trial",9000.55500000599,6,"left",9,"9.png","15solosesoli.png",0,"SP","UP","SP",0,0,9
"127",8624087,"competition","trial",12439.699999997,7,"left",7,"15solosesoli.png","7.png",1,"UP","SP","UP",1,0,9.26701570680628
"128",8624087,"competition","trial",5319.50400000595,8,"right",8,"15solosesoli.png","8.png",0,"UP","SP","SP",0,1,8
"129",8624087,"competition","trial",41519.949000003,9,"left",5,"15solosesoli.png","5.png",1,"UP","SP","UP",1,0,7.30366492146597
"130",8624087,"competition","trial",44253.081000003,10,"left",2,"15solosesoli.png","2.png",1,"UP","SP","UP",1,0,5.96858638743455
"131",8624087,"competition","trial",10998.919,11,"right",13,"15solosesoli.png","13.png",0,"UP","SP","SP",0,0,13
"132",8624087,"competition","trial",4293.38800000295,12,"left",10,"10.png","15solosesoli.png",0,"SP","UP","SP",0,0,10
"133",8624087,"competition","trial",3732.69999999995,13,"left",4,"15solosesoli.png","4.png",0,"UP","SP","UP",1,1,7.46073298429319
"134",8624087,"competition","trial",3028.87800000003,14,"right",15,"15solosesoli.png","15.png",0,"UP","SP","SP",0,0,15
"135",8624087,"competition","trial",2204.88199999998,15,"right",14,"15solosesoli.png","14.png",0,"UP","SP","SP",0,0,14
"136",8624051,"coordination","trial",13561.853,1,"left",10,"10.png","15soloseinsieme.png",1,"SP","UP","SP",0,0,10
"137",8624051,"coordination","trial",9396.41800000596,2,"right",9,"15soloseinsieme.png","9.png",0,"UP","SP","SP",0,1,9
"138",8624051,"coordination","trial",9896.68200000001,3,"left",15,"15.png","15soloseinsieme.png",0,"SP","UP","SP",0,0,15
"139",8624051,"coordination","trial",7667.964,4,"left",1,"15soloseinsieme.png","1.png",0,"UP","SP","UP",1,NA,14.1361256544503
"140",8624051,"coordination","trial",9953.38,5,"left",12,"12.png","15soloseinsieme.png",0,"SP","UP","SP",0,0,12
"141",8624051,"coordination","trial",9943.928,6,"right",2,"2.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,13.979057591623
"142",8624051,"coordination","trial",7662.53599999999,7,"right",11,"15soloseinsieme.png","11.png",0,"UP","SP","SP",0,0,11
"143",8624051,"coordination","trial",8411.36599999404,8,"left",8,"15soloseinsieme.png","8.png",0,"UP","SP","UP",1,0,10.0523560209424
"144",8624051,"coordination","trial",3068.79300000001,9,"right",3,"3.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,13.979057591623
"145",8624051,"coordination","trial",3253.765,10,"right",6,"6.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,12.2513089005236
"146",8624051,"coordination","trial",9167.52300000298,11,"left",5,"15soloseinsieme.png","5.png",0,"UP","SP","UP",1,0,13.1937172774869
"147",8624051,"coordination","trial",1832.35100000298,12,"right",14,"15soloseinsieme.png","14.png",0,"UP","SP","SP",0,0,14
"148",8624051,"coordination","trial",11366.667000006,13,"left",7,"15soloseinsieme.png","7.png",0,"UP","SP","UP",1,0,10.8376963350785
"149",8624051,"coordination","trial",4245.70600000001,14,"right",4,"4.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,13.979057591623
"150",8624051,"coordination","trial",1702.36599999404,15,"right",13,"15soloseinsieme.png","13.png",0,"UP","SP","SP",0,0,13
"151",8624051,"lottery","trial",8062.897,1,"right",2,"2.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"152",8624051,"lottery","trial",8206.011,2,"right",8,"15soloseacaso.png","8.png",0,"UP","SP","SP",0,0,8
"153",8624051,"lottery","trial",1710.43299999999,3,"right",14,"15soloseacaso.png","14.png",0,"UP","SP","SP",0,0,14
"154",8624051,"lottery","trial",6699.76199999405,4,"right",6,"6.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"155",8624051,"lottery","trial",6312.94899999702,5,"left",15,"15.png","15soloseacaso.png",0,"SP","UP","SP",0,0,15
"156",8624051,"lottery","trial",9228.25500000297,6,"right",3,"3.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"157",8624051,"lottery","trial",4967.77799999702,7,"left",9,"9.png","15soloseacaso.png",0,"SP","UP","SP",0,0,9
"158",8624051,"lottery","trial",2823.47300000297,8,"right",12,"15soloseacaso.png","12.png",0,"UP","SP","SP",0,0,12
"159",8624051,"lottery","trial",2310.73199999405,9,"right",13,"15soloseacaso.png","13.png",0,"UP","SP","SP",0,0,13
"160",8624051,"lottery","trial",18155.6449999941,10,"right",4,"4.png","15soloseacaso.png",1,"SP","UP","UP",1,0,7.5
"161",8624051,"lottery","trial",1811.45800000001,11,"right",11,"15soloseacaso.png","11.png",0,"UP","SP","SP",0,0,11
"162",8624051,"lottery","trial",4924.93599999702,12,"left",5,"15soloseacaso.png","5.png",0,"UP","SP","UP",1,0,7.5
"163",8624051,"lottery","trial",5483.97700000595,13,"right",1,"1.png","15soloseacaso.png",0,"SP","UP","UP",1,NA,7.5
"164",8624051,"lottery","trial",1425.86900000597,14,"right",10,"15soloseacaso.png","10.png",0,"UP","SP","SP",0,0,10
"165",8624051,"lottery","trial",10411.966,15,"right",7,"15soloseacaso.png","7.png",0,"UP","SP","SP",0,1,7
"166",8624051,"competition","trial",15655.058,1,"right",5,"5.png","15solosesoli.png",1,"SP","UP","UP",1,0,7.30366492146597
"167",8624051,"competition","trial",17601.095999994,2,"right",2,"15solosesoli.png","2.png",1,"UP","SP","SP",0,0,2
"168",8624051,"competition","trial",2606.26900000597,3,"left",15,"15.png","15solosesoli.png",0,"SP","UP","SP",0,0,15
"169",8624051,"competition","trial",4255.38799999404,4,"right",13,"15solosesoli.png","13.png",0,"UP","SP","SP",0,0,13
"170",8624051,"competition","trial",1789.967,5,"right",12,"15solosesoli.png","12.png",0,"UP","SP","SP",0,0,12
"171",8624051,"competition","trial",7304.47999999701,6,"right",3,"3.png","15solosesoli.png",0,"SP","UP","UP",1,1,6.20418848167539
"172",8624051,"competition","trial",1745.37599999405,7,"right",8,"15solosesoli.png","8.png",0,"UP","SP","SP",0,0,8
"173",8624051,"competition","trial",18626.611000006,8,"right",6,"6.png","15solosesoli.png",1,"SP","UP","UP",1,0,8.95287958115183
"174",8624051,"competition","trial",1974.92200000299,9,"left",11,"11.png","15solosesoli.png",0,"SP","UP","SP",0,0,11
"175",8624051,"competition","trial",1545.681999997,10,"left",10,"10.png","15solosesoli.png",0,"SP","UP","SP",0,0,10
"176",8624051,"competition","trial",10155.572000006,11,"right",1,"15solosesoli.png","1.png",0,"UP","SP","SP",0,NA,1
"177",8624051,"competition","trial",18051.013000006,12,"right",4,"4.png","15solosesoli.png",1,"SP","UP","UP",1,0,7.46073298429319
"178",8624051,"competition","trial",1002.97099999402,13,"right",14,"15solosesoli.png","14.png",0,"UP","SP","SP",0,0,14
"179",8624051,"competition","trial",1621.87599999999,14,"right",9,"15solosesoli.png","9.png",0,"UP","SP","SP",0,0,9
"180",8624051,"competition","trial",4418.57799999404,15,"left",7,"7.png","15solosesoli.png",0,"SP","UP","SP",0,1,7
"181",8624050,"competition","trial",7033.15599998808,1,"left",1,"15solosesoli.png","1.png",0,"UP","SP","UP",1,NA,5.96858638743455
"182",8624050,"competition","trial",8135.63000002384,2,"right",4,"4.png","15solosesoli.png",0,"SP","UP","UP",1,0,7.46073298429319
"183",8624050,"competition","trial",3552.405,3,"right",14,"15solosesoli.png","14.png",0,"UP","SP","SP",0,0,14
"184",8624050,"competition","trial",4697.23699998808,4,"right",11,"15solosesoli.png","11.png",0,"UP","SP","SP",0,0,11
"185",8624050,"competition","trial",3053.00900001192,5,"left",15,"15.png","15solosesoli.png",0,"SP","UP","SP",0,0,15
"186",8624050,"competition","trial",4829.18400002384,6,"left",5,"15solosesoli.png","5.png",0,"UP","SP","UP",1,0,7.30366492146597
"187",8624050,"competition","trial",4848.36000003577,7,"right",3,"3.png","15solosesoli.png",0,"SP","UP","UP",1,0,6.20418848167539
"188",8624050,"competition","trial",2272.05500001193,8,"left",2,"15solosesoli.png","2.png",0,"UP","SP","UP",1,0,5.96858638743455
"189",8624050,"competition","trial",1851.645,9,"left",12,"12.png","15solosesoli.png",0,"SP","UP","SP",0,0,12
"190",8624050,"competition","trial",1712.16600002385,10,"left",10,"10.png","15solosesoli.png",0,"SP","UP","SP",0,0,10
"191",8624050,"competition","trial",1918.34300002384,11,"left",9,"9.png","15solosesoli.png",0,"SP","UP","SP",0,0,9
"192",8624050,"competition","trial",2556.71900002385,12,"left",8,"8.png","15solosesoli.png",0,"SP","UP","SP",0,0,8
"193",8624050,"competition","trial",2698.10600003577,13,"right",7,"15solosesoli.png","7.png",0,"UP","SP","SP",0,0,7
"194",8624050,"competition","trial",3849.13299999999,14,"right",6,"15solosesoli.png","6.png",0,"UP","SP","SP",0,1,6
"195",8624050,"competition","trial",1491.349,15,"left",13,"13.png","15solosesoli.png",0,"SP","UP","SP",0,0,13
"196",8624050,"lottery","trial",2176.45700002385,1,"right",13,"15soloseacaso.png","13.png",0,"UP","SP","SP",0,0,13
"197",8624050,"lottery","trial",1374.25600001193,2,"left",14,"14.png","15soloseacaso.png",0,"SP","UP","SP",0,0,14
"198",8624050,"lottery","trial",3945.12000002385,3,"left",9,"9.png","15soloseacaso.png",0,"SP","UP","SP",0,0,9
"199",8624050,"lottery","trial",1467.47999998808,4,"left",7,"7.png","15soloseacaso.png",0,"SP","UP","SP",0,0,7
"200",8624050,"lottery","trial",1308.03100002384,5,"right",10,"15soloseacaso.png","10.png",0,"UP","SP","SP",0,0,10
"201",8624050,"lottery","trial",1517.201,6,"left",3,"15soloseacaso.png","3.png",0,"UP","SP","UP",1,0,7.5
"202",8624050,"lottery","trial",1311.85599998808,7,"right",15,"15soloseacaso.png","15.png",0,"UP","SP","SP",0,0,15
"203",8624050,"lottery","trial",1387.20600003576,8,"left",1,"15soloseacaso.png","1.png",0,"UP","SP","UP",1,NA,7.5
"204",8624050,"lottery","trial",970.914999999994,9,"right",11,"15soloseacaso.png","11.png",0,"UP","SP","SP",0,0,11
"205",8624050,"lottery","trial",1738.01600002384,10,"left",2,"15soloseacaso.png","2.png",0,"UP","SP","UP",1,0,7.5
"206",8624050,"lottery","trial",2010.34800002385,11,"left",4,"15soloseacaso.png","4.png",0,"UP","SP","UP",1,0,7.5
"207",8624050,"lottery","trial",15691.7999999881,12,"left",5,"15soloseacaso.png","5.png",1,"UP","SP","UP",1,0,7.5
"208",8624050,"lottery","trial",1081.31500003577,13,"left",12,"12.png","15soloseacaso.png",0,"SP","UP","SP",0,0,12
"209",8624050,"lottery","trial",1032.71300000002,14,"left",8,"8.png","15soloseacaso.png",0,"SP","UP","SP",0,0,8
"210",8624050,"lottery","trial",2878.97800001194,15,"left",6,"6.png","15soloseacaso.png",0,"SP","UP","SP",0,1,6
"211",8624050,"coordination","trial",2889.02799998809,1,"left",13,"13.png","15soloseinsieme.png",0,"SP","UP","SP",0,0,13
"212",8624050,"coordination","trial",1385.40199998807,2,"left",4,"15soloseinsieme.png","4.png",0,"UP","SP","UP",1,0,13.979057591623
"213",8624050,"coordination","trial",2129.77400002384,3,"left",5,"15soloseinsieme.png","5.png",0,"UP","SP","UP",1,0,13.1937172774869
"214",8624050,"coordination","trial",1427.69700002385,4,"right",15,"15soloseinsieme.png","15.png",0,"UP","SP","SP",0,0,15
"215",8624050,"coordination","trial",1371.06700001191,5,"left",7,"15soloseinsieme.png","7.png",0,"UP","SP","UP",1,0,10.8376963350785
"216",8624050,"coordination","trial",1376.38400003576,6,"right",11,"15soloseinsieme.png","11.png",0,"UP","SP","SP",0,0,11
"217",8624050,"coordination","trial",2760.29000001191,7,"left",10,"10.png","15soloseinsieme.png",0,"SP","UP","SP",0,1,10
"218",8624050,"coordination","trial",3483.89199998809,8,"left",9,"15soloseinsieme.png","9.png",0,"UP","SP","UP",1,1,8.87434554973822
