"","sub","age.cat","version","name","value","flag.lottery","risk.lott","Gender","Age","mean_mars","pre_err","post_delta_ref","mars_age.cat","mars.mc","risk.lott.mc","pre_err.mc","post_delta_ref.mc","mars.gmc"
"600","7313836","Adolescents","ver1","Payoff",0.114893617021277,"0",5,"M",13,0.9375,-3,0,"Adolescents",0.295563863510791,-1.58221476510067,2.10120068610635,2.25632377740304,0.399094738594739
"601","7313837","Adolescents","ver1","Risk",0.133333333333333,"0",3,"F",13,0.3125,-13,-16,"Adolescents",-0.329436136489209,-3.58221476510067,-7.89879931389365,-13.743676222597,-0.225905261405261
"602","7313837","Adolescents","ver1","RT",276.151466669847,"0",3,"F",13,0.3125,-13,-16,"Adolescents",-0.329436136489209,-3.58221476510067,-7.89879931389365,-13.743676222597,-0.225905261405261
"603","7313837","Adolescents","ver1","RT2",292.28700009537,"0",3,"F",13,0.3125,-13,-16,"Adolescents",-0.329436136489209,-3.58221476510067,-7.89879931389365,-13.743676222597,-0.225905261405261
"604","7313837","Adolescents","ver1","Switch",-0.285714285714286,"0",3,"F",13,0.3125,-13,-16,"Adolescents",-0.329436136489209,-3.58221476510067,-7.89879931389365,-13.743676222597,-0.225905261405261
"605","7313837","Adolescents","ver1","Payoff",0.305319148936171,"0",3,"F",13,0.3125,-13,-16,"Adolescents",-0.329436136489209,-3.58221476510067,-7.89879931389365,-13.743676222597,-0.225905261405261
"606","7313838","Adolescents","ver1","Risk",0,"0",6,"M",14,1,0,-6,"Adolescents",0.358063863510791,-0.582214765100671,5.10120068610635,-3.74367622259696,0.461594738594739
"607","7313838","Adolescents","ver1","RT",426.095599821985,"0",6,"M",14,1,0,-6,"Adolescents",0.358063863510791,-0.582214765100671,5.10120068610635,-3.74367622259696,0.461594738594739
"608","7313838","Adolescents","ver1","RT2",206.573999999993,"0",6,"M",14,1,0,-6,"Adolescents",0.358063863510791,-0.582214765100671,5.10120068610635,-3.74367622259696,0.461594738594739
"609","7313838","Adolescents","ver1","Switch",0.142857142857143,"0",6,"M",14,1,0,-6,"Adolescents",0.358063863510791,-0.582214765100671,5.10120068610635,-3.74367622259696,0.461594738594739
"610","7313838","Adolescents","ver1","Payoff",-0.518794326241135,"0",6,"M",14,1,0,-6,"Adolescents",0.358063863510791,-0.582214765100671,5.10120068610635,-3.74367622259696,0.461594738594739
"611","7313839","Adolescents","ver1","Risk",-0.133333333333333,"1",13,"F",13,0.6875,-2,0,"Adolescents",0.0455638635107909,6.41778523489933,3.10120068610635,2.25632377740304,0.149094738594739
"612","7313839","Adolescents","ver1","RT",1317.9235333381,"1",13,"F",13,0.6875,-2,0,"Adolescents",0.0455638635107909,6.41778523489933,3.10120068610635,2.25632377740304,0.149094738594739
"613","7313839","Adolescents","ver1","RT2",1094.83500001788,"1",13,"F",13,0.6875,-2,0,"Adolescents",0.0455638635107909,6.41778523489933,3.10120068610635,2.25632377740304,0.149094738594739
"614","7313839","Adolescents","ver1","Switch",0.0714285714285715,"1",13,"F",13,0.6875,-2,0,"Adolescents",0.0455638635107909,6.41778523489933,3.10120068610635,2.25632377740304,0.149094738594739
"615","7313839","Adolescents","ver1","Payoff",1.62269503546099,"1",13,"F",13,0.6875,-2,0,"Adolescents",0.0455638635107909,6.41778523489933,3.10120068610635,2.25632377740304,0.149094738594739
"616","7313840","Adolescents","ver1","Risk",1,"1",0,"M",14,0.933333333333333,-4,-20,"Adolescents",0.291397196844124,-6.58221476510067,1.10120068610635,-17.743676222597,0.394928071928072
"617","7313840","Adolescents","ver1","RT",611.920333129884,"1",0,"M",14,0.933333333333333,-4,-20,"Adolescents",0.291397196844124,-6.58221476510067,1.10120068610635,-17.743676222597,0.394928071928072
"618","7313840","Adolescents","ver1","RT2",343.479999237068,"1",0,"M",14,0.933333333333333,-4,-20,"Adolescents",0.291397196844124,-6.58221476510067,1.10120068610635,-17.743676222597,0.394928071928072
"619","7313840","Adolescents","ver1","Switch",0,"1",0,"M",14,0.933333333333333,-4,-20,"Adolescents",0.291397196844124,-6.58221476510067,1.10120068610635,-17.743676222597,0.394928071928072
"620","7313840","Adolescents","ver1","Payoff",0.771276595744681,"1",0,"M",14,0.933333333333333,-4,-20,"Adolescents",0.291397196844124,-6.58221476510067,1.10120068610635,-17.743676222597,0.394928071928072
"621","7313841","Adolescents","ver1","Risk",0.2,"0",4,"F",13,NA,-10,-2,"Adolescents",NA,-2.58221476510067,-4.89879931389365,0.256323777403035,NA
"622","7313841","Adolescents","ver1","RT",-995.272066514078,"0",4,"F",13,NA,-10,-2,"Adolescents",NA,-2.58221476510067,-4.89879931389365,0.256323777403035,NA
"623","7313841","Adolescents","ver1","RT2",-387.642999618532,"0",4,"F",13,NA,-10,-2,"Adolescents",NA,-2.58221476510067,-4.89879931389365,0.256323777403035,NA
"624","7313841","Adolescents","ver1","Switch",0.285714285714286,"0",4,"F",13,NA,-10,-2,"Adolescents",NA,-2.58221476510067,-4.89879931389365,0.256323777403035,NA
"625","7313841","Adolescents","ver1","Payoff",-0.25354609929078,"0",4,"F",13,NA,-10,-2,"Adolescents",NA,-2.58221476510067,-4.89879931389365,0.256323777403035,NA
"626","7313843","Adolescents","ver1","Risk",-0.133333333333333,"0",5,"F",14,0.666666666666667,-12,-5,"Adolescents",0.0247305301774579,-1.58221476510067,-6.89879931389365,-2.74367622259696,0.128261405261406
"627","7313843","Adolescents","ver1","RT",-1691.03486655223,"0",5,"F",14,0.666666666666667,-12,-5,"Adolescents",0.0247305301774579,-1.58221476510067,-6.89879931389365,-2.74367622259696,0.128261405261406
"628","7313843","Adolescents","ver1","RT2",-1152.04000019074,"0",5,"F",14,0.666666666666667,-12,-5,"Adolescents",0.0247305301774579,-1.58221476510067,-6.89879931389365,-2.74367622259696,0.128261405261406
"629","7313843","Adolescents","ver1","Switch",0.214285714285714,"0",5,"F",14,0.666666666666667,-12,-5,"Adolescents",0.0247305301774579,-1.58221476510067,-6.89879931389365,-2.74367622259696,0.128261405261406
"630","7313843","Adolescents","ver1","Payoff",-1,"0",5,"F",14,0.666666666666667,-12,-5,"Adolescents",0.0247305301774579,-1.58221476510067,-6.89879931389365,-2.74367622259696,0.128261405261406
"631","7313844","Adolescents","ver1","Risk",-0.4,"0",8,"F",13,NA,-21,13,"Adolescents",NA,1.41778523489933,-15.8987993138937,15.256323777403,NA
"632","7313844","Adolescents","ver1","RT",4383.73333333333,"0",8,"F",13,NA,-21,13,"Adolescents",NA,1.41778523489933,-15.8987993138937,15.256323777403,NA
"633","7313844","Adolescents","ver1","RT2",2673,"0",8,"F",13,NA,-21,13,"Adolescents",NA,1.41778523489933,-15.8987993138937,15.256323777403,NA
"634","7313844","Adolescents","ver1","Switch",0.214285714285714,"0",8,"F",13,NA,-21,13,"Adolescents",NA,1.41778523489933,-15.8987993138937,15.256323777403,NA
"635","7313844","Adolescents","ver1","Payoff",-1.6468085106383,"0",8,"F",13,NA,-21,13,"Adolescents",NA,1.41778523489933,-15.8987993138937,15.256323777403,NA
"636","7313845","Adolescents","ver1","Risk",0.0666666666666667,"0",14,"F",14,0.4375,-16,0,"Adolescents",-0.204436136489209,7.41778523489933,-10.8987993138937,2.25632377740304,-0.100905261405261
"637","7313845","Adolescents","ver1","RT",-1061.82946662534,"0",14,"F",14,0.4375,-16,0,"Adolescents",-0.204436136489209,7.41778523489933,-10.8987993138937,2.25632377740304,-0.100905261405261
"638","7313845","Adolescents","ver1","RT2",-225.332999856946,"0",14,"F",14,0.4375,-16,0,"Adolescents",-0.204436136489209,7.41778523489933,-10.8987993138937,2.25632377740304,-0.100905261405261
"639","7313845","Adolescents","ver1","Switch",-0.142857142857143,"0",14,"F",14,0.4375,-16,0,"Adolescents",-0.204436136489209,7.41778523489933,-10.8987993138937,2.25632377740304,-0.100905261405261
"640","7313845","Adolescents","ver1","Payoff",0.837943262411347,"0",14,"F",14,0.4375,-16,0,"Adolescents",-0.204436136489209,7.41778523489933,-10.8987993138937,2.25632377740304,-0.100905261405261
"641","7313865","Adolescents","ver1","Risk",0.0666666666666667,"0",7,"M",14,0.5,-6,0,"Adolescents",-0.141936136489209,0.417785234899329,-0.898799313893654,2.25632377740304,-0.0384052614052615
"642","7313865","Adolescents","ver1","RT",41.5696666730255,"0",7,"M",14,0.5,-6,0,"Adolescents",-0.141936136489209,0.417785234899329,-0.898799313893654,2.25632377740304,-0.0384052614052615
"643","7313865","Adolescents","ver1","RT2",-189.033000047697,"0",7,"M",14,0.5,-6,0,"Adolescents",-0.141936136489209,0.417785234899329,-0.898799313893654,2.25632377740304,-0.0384052614052615
"644","7313865","Adolescents","ver1","Switch",0.142857142857143,"0",7,"M",14,0.5,-6,0,"Adolescents",-0.141936136489209,0.417785234899329,-0.898799313893654,2.25632377740304,-0.0384052614052615
"645","7313865","Adolescents","ver1","Payoff",-0.408510638297871,"0",7,"M",14,0.5,-6,0,"Adolescents",-0.141936136489209,0.417785234899329,-0.898799313893654,2.25632377740304,-0.0384052614052615
"646","7321742","Children","ver1","Risk",-0.133333333333333,"0",8,"M",11,0.0625,-20,3,"Children",-0.579436136489209,1.41778523489933,-14.8987993138937,5.25632377740304,-0.358423091458806
"647","7321742","Children","ver1","RT",2205.26686666636,"0",8,"M",11,0.0625,-20,3,"Children",-0.579436136489209,1.41778523489933,-14.8987993138937,5.25632377740304,-0.358423091458806
"648","7321742","Children","ver1","RT2",2219.63299999924,"0",8,"M",11,0.0625,-20,3,"Children",-0.579436136489209,1.41778523489933,-14.8987993138937,5.25632377740304,-0.358423091458806
"649","7321742","Children","ver1","Switch",0,"0",8,"M",11,0.0625,-20,3,"Children",-0.579436136489209,1.41778523489933,-14.8987993138937,5.25632377740304,-0.358423091458806
"650","7321742","Children","ver1","Payoff",0.284042553191489,"0",8,"M",11,0.0625,-20,3,"Children",-0.579436136489209,1.41778523489933,-14.8987993138937,5.25632377740304,-0.358423091458806
"651","7321744","Adolescents","ver1","Risk",-0.2,"0",7,"F",12,0.266666666666667,-25,-6,"Adolescents",-0.375269469822542,0.417785234899329,-19.8987993138937,-3.74367622259696,-0.271738594738594
"652","7321744","Adolescents","ver1","RT",1551.21499999989,"0",7,"F",12,0.266666666666667,-25,-6,"Adolescents",-0.375269469822542,0.417785234899329,-19.8987993138937,-3.74367622259696,-0.271738594738594
"653","7321744","Adolescents","ver1","RT2",1954.32600000003,"0",7,"F",12,0.266666666666667,-25,-6,"Adolescents",-0.375269469822542,0.417785234899329,-19.8987993138937,-3.74367622259696,-0.271738594738594
"654","7321744","Adolescents","ver1","Switch",0,"0",7,"F",12,0.266666666666667,-25,-6,"Adolescents",-0.375269469822542,0.417785234899329,-19.8987993138937,-3.74367622259696,-0.271738594738594
"655","7321744","Adolescents","ver1","Payoff",0.0861702127659587,"0",7,"F",12,0.266666666666667,-25,-6,"Adolescents",-0.375269469822542,0.417785234899329,-19.8987993138937,-3.74367622259696,-0.271738594738594
"656","7321747","Children","ver1","Risk",0,"0",7,"M",11,0.3125,-7,3,"Children",-0.329436136489209,0.417785234899329,-1.89879931389365,5.25632377740304,-0.108423091458806
"657","7321747","Children","ver1","RT",2176.00719999999,"0",7,"M",11,0.3125,-7,3,"Children",-0.329436136489209,0.417785234899329,-1.89879931389365,5.25632377740304,-0.108423091458806
"658","7321747","Children","ver1","RT2",2831.07799999999,"0",7,"M",11,0.3125,-7,3,"Children",-0.329436136489209,0.417785234899329,-1.89879931389365,5.25632377740304,-0.108423091458806
"659","7321747","Children","ver1","Switch",0.642857142857143,"0",7,"M",11,0.3125,-7,3,"Children",-0.329436136489209,0.417785234899329,-1.89879931389365,5.25632377740304,-0.108423091458806
"660","7321747","Children","ver1","Payoff",-1.27340425531915,"0",7,"M",11,0.3125,-7,3,"Children",-0.329436136489209,0.417785234899329,-1.89879931389365,5.25632377740304,-0.108423091458806
"661","7321748","Children","ver1","Risk",-0.0666666666666667,"0",9,"M",11,NA,-4,1,"Children",NA,2.41778523489933,1.10120068610635,3.25632377740304,NA
"662","7321748","Children","ver1","RT",1513.8,"0",9,"M",11,NA,-4,1,"Children",NA,2.41778523489933,1.10120068610635,3.25632377740304,NA
"663","7321748","Children","ver1","RT2",1484,"0",9,"M",11,NA,-4,1,"Children",NA,2.41778523489933,1.10120068610635,3.25632377740304,NA
"664","7321748","Children","ver1","Switch",0,"0",9,"M",11,NA,-4,1,"Children",NA,2.41778523489933,1.10120068610635,3.25632377740304,NA
"665","7321748","Children","ver1","Payoff",-0.0120567375886527,"0",9,"M",11,NA,-4,1,"Children",NA,2.41778523489933,1.10120068610635,3.25632377740304,NA
"666","7321751","Children","ver1","Risk",0.0666666666666668,"0",11,"M",11,0.125,-50,0,"Children",-0.516936136489209,4.41778523489933,-44.8987993138937,2.25632377740304,-0.295923091458806
"667","7321751","Children","ver1","RT",1807.94893333358,"0",11,"M",11,0.125,-50,0,"Children",-0.516936136489209,4.41778523489933,-44.8987993138937,2.25632377740304,-0.295923091458806
"668","7321751","Children","ver1","RT2",1657.03000000297,"0",11,"M",11,0.125,-50,0,"Children",-0.516936136489209,4.41778523489933,-44.8987993138937,2.25632377740304,-0.295923091458806
"669","7321751","Children","ver1","Switch",-0.142857142857143,"0",11,"M",11,0.125,-50,0,"Children",-0.516936136489209,4.41778523489933,-44.8987993138937,2.25632377740304,-0.295923091458806
"670","7321751","Children","ver1","Payoff",0.582978723404256,"0",11,"M",11,0.125,-50,0,"Children",-0.516936136489209,4.41778523489933,-44.8987993138937,2.25632377740304,-0.295923091458806
"671","7321752","Adolescents","ver1","Risk",0,"0",5,"M",12,0.25,-21,0,"Adolescents",-0.391936136489209,-1.58221476510067,-15.8987993138937,2.25632377740304,-0.288405261405261
"672","7321752","Adolescents","ver1","RT",2346.92780000238,"0",5,"M",12,0.25,-21,0,"Adolescents",-0.391936136489209,-1.58221476510067,-15.8987993138937,2.25632377740304,-0.288405261405261
"673","7321752","Adolescents","ver1","RT2",1462.03700000001,"0",5,"M",12,0.25,-21,0,"Adolescents",-0.391936136489209,-1.58221476510067,-15.8987993138937,2.25632377740304,-0.288405261405261
"674","7321752","Adolescents","ver1","Switch",0,"0",5,"M",12,0.25,-21,0,"Adolescents",-0.391936136489209,-1.58221476510067,-15.8987993138937,2.25632377740304,-0.288405261405261
"675","7321752","Adolescents","ver1","Payoff",-0.529787234042553,"0",5,"M",12,0.25,-21,0,"Adolescents",-0.391936136489209,-1.58221476510067,-15.8987993138937,2.25632377740304,-0.288405261405261
"676","7321753","Adolescents","ver1","Risk",0.2,"0",5,"F",12,0.125,-33,0,"Adolescents",-0.516936136489209,-1.58221476510067,-27.8987993138937,2.25632377740304,-0.413405261405261
"677","7321753","Adolescents","ver1","RT",1343.82573333335,"0",5,"F",12,0.125,-33,0,"Adolescents",-0.516936136489209,-1.58221476510067,-27.8987993138937,2.25632377740304,-0.413405261405261
"678","7321753","Adolescents","ver1","RT2",825.722999999911,"0",5,"F",12,0.125,-33,0,"Adolescents",-0.516936136489209,-1.58221476510067,-27.8987993138937,2.25632377740304,-0.413405261405261
"679","7321753","Adolescents","ver1","Switch",-0.142857142857143,"0",5,"F",12,0.125,-33,0,"Adolescents",-0.516936136489209,-1.58221476510067,-27.8987993138937,2.25632377740304,-0.413405261405261
"680","7321753","Adolescents","ver1","Payoff",0.124822695035462,"0",5,"F",12,0.125,-33,0,"Adolescents",-0.516936136489209,-1.58221476510067,-27.8987993138937,2.25632377740304,-0.413405261405261
"681","7321755","Adolescents","ver1","Risk",-0.133333333333333,"0",4,"M",12,0.125,-4,2,"Adolescents",-0.516936136489209,-2.58221476510067,1.10120068610635,4.25632377740304,-0.413405261405261
"682","7321755","Adolescents","ver1","RT",56.2628666642704,"0",4,"M",12,0.125,-4,2,"Adolescents",-0.516936136489209,-2.58221476510067,1.10120068610635,4.25632377740304,-0.413405261405261
"683","7321755","Adolescents","ver1","RT2",-99.3890000000247,"0",4,"M",12,0.125,-4,2,"Adolescents",-0.516936136489209,-2.58221476510067,1.10120068610635,4.25632377740304,-0.413405261405261
"684","7321755","Adolescents","ver1","Switch",0,"0",4,"M",12,0.125,-4,2,"Adolescents",-0.516936136489209,-2.58221476510067,1.10120068610635,4.25632377740304,-0.413405261405261
"685","7321755","Adolescents","ver1","Payoff",-0.548936170212766,"0",4,"M",12,0.125,-4,2,"Adolescents",-0.516936136489209,-2.58221476510067,1.10120068610635,4.25632377740304,-0.413405261405261
"686","7321756","Children","ver1","Risk",-0.266666666666667,"0",6,"M",11,0.6,-6,0,"Children",-0.0419361364892091,-0.582214765100671,-0.898799313893654,2.25632377740304,0.179076908541194
"687","7321756","Children","ver1","RT",-179.600000000001,"0",6,"M",11,0.6,-6,0,"Children",-0.0419361364892091,-0.582214765100671,-0.898799313893654,2.25632377740304,0.179076908541194
"688","7321756","Children","ver1","RT2",-250,"0",6,"M",11,0.6,-6,0,"Children",-0.0419361364892091,-0.582214765100671,-0.898799313893654,2.25632377740304,0.179076908541194
"689","7321756","Children","ver1","Switch",-0.0714285714285714,"0",6,"M",11,0.6,-6,0,"Children",-0.0419361364892091,-0.582214765100671,-0.898799313893654,2.25632377740304,0.179076908541194
"690","7321756","Children","ver1","Payoff",-1.12198581560284,"0",6,"M",11,0.6,-6,0,"Children",-0.0419361364892091,-0.582214765100671,-0.898799313893654,2.25632377740304,0.179076908541194
"691","7321758","Adolescents","ver1","Risk",-0.133333333333333,"1",7,"M",12,0.125,-2,-2,"Adolescents",-0.516936136489209,0.417785234899329,3.10120068610635,0.256323777403035,-0.413405261405261
"692","7321758","Adolescents","ver1","RT",126.399999999999,"1",7,"M",12,0.125,-2,-2,"Adolescents",-0.516936136489209,0.417785234899329,3.10120068610635,0.256323777403035,-0.413405261405261
"693","7321758","Adolescents","ver1","RT2",-231.000000000015,"1",7,"M",12,0.125,-2,-2,"Adolescents",-0.516936136489209,0.417785234899329,3.10120068610635,0.256323777403035,-0.413405261405261
"694","7321758","Adolescents","ver1","Switch",0.0714285714285715,"1",7,"M",12,0.125,-2,-2,"Adolescents",-0.516936136489209,0.417785234899329,3.10120068610635,0.256323777403035,-0.413405261405261
"695","7321758","Adolescents","ver1","Payoff",0.799290780141845,"1",7,"M",12,0.125,-2,-2,"Adolescents",-0.516936136489209,0.417785234899329,3.10120068610635,0.256323777403035,-0.413405261405261
"696","7321760","Children","ver1","Risk",0.2,"0",5,"M",11,0.3125,-19,0,"Children",-0.329436136489209,-1.58221476510067,-13.8987993138937,2.25632377740304,-0.108423091458806
"697","7321760","Children","ver1","RT",-4551.94353333175,"0",5,"M",11,0.3125,-19,0,"Children",-0.329436136489209,-1.58221476510067,-13.8987993138937,2.25632377740304,-0.108423091458806
"698","7321760","Children","ver1","RT2",-3891.21300000005,"0",5,"M",11,0.3125,-19,0,"Children",-0.329436136489209,-1.58221476510067,-13.8987993138937,2.25632377740304,-0.108423091458806
"699","7321760","Children","ver1","Switch",0.285714285714286,"0",5,"M",11,0.3125,-19,0,"Children",-0.329436136489209,-1.58221476510067,-13.8987993138937,2.25632377740304,-0.108423091458806
"700","7321760","Children","ver1","Payoff",0.813475177304964,"0",5,"M",11,0.3125,-19,0,"Children",-0.329436136489209,-1.58221476510067,-13.8987993138937,2.25632377740304,-0.108423091458806
"701","7321766","Children","ver1","Risk",0.2,"1",8,"M",11,0.3125,-21,-6,"Children",-0.329436136489209,1.41778523489933,-15.8987993138937,-3.74367622259696,-0.108423091458806
"702","7321766","Children","ver1","RT",819.297600000202,"1",8,"M",11,0.3125,-21,-6,"Children",-0.329436136489209,1.41778523489933,-15.8987993138937,-3.74367622259696,-0.108423091458806
"703","7321766","Children","ver1","RT2",993.235000000001,"1",8,"M",11,0.3125,-21,-6,"Children",-0.329436136489209,1.41778523489933,-15.8987993138937,-3.74367622259696,-0.108423091458806
"704","7321766","Children","ver1","Switch",-0.285714285714286,"1",8,"M",11,0.3125,-21,-6,"Children",-0.329436136489209,1.41778523489933,-15.8987993138937,-3.74367622259696,-0.108423091458806
"705","7321766","Children","ver1","Payoff",1.36241134751773,"1",8,"M",11,0.3125,-21,-6,"Children",-0.329436136489209,1.41778523489933,-15.8987993138937,-3.74367622259696,-0.108423091458806
"706","7321771","Adolescents","ver1","Risk",0.0666666666666667,"0",5,"M",12,0.933333333333333,-5,3,"Adolescents",0.291397196844124,-1.58221476510067,0.101200686106346,5.25632377740304,0.394928071928072
"707","7321771","Adolescents","ver1","RT",2636.38760000003,"0",5,"M",12,0.933333333333333,-5,3,"Adolescents",0.291397196844124,-1.58221476510067,0.101200686106346,5.25632377740304,0.394928071928072
"708","7321771","Adolescents","ver1","RT2",751.130000000063,"0",5,"M",12,0.933333333333333,-5,3,"Adolescents",0.291397196844124,-1.58221476510067,0.101200686106346,5.25632377740304,0.394928071928072
"709","7321771","Adolescents","ver1","Switch",0.142857142857143,"0",5,"M",12,0.933333333333333,-5,3,"Adolescents",0.291397196844124,-1.58221476510067,0.101200686106346,5.25632377740304,0.394928071928072
"710","7321771","Adolescents","ver1","Payoff",-0.297163120567376,"0",5,"M",12,0.933333333333333,-5,3,"Adolescents",0.291397196844124,-1.58221476510067,0.101200686106346,5.25632377740304,0.394928071928072
"711","7321773","Children","ver1","Risk",-0.2,"1",8,"F",11,0.25,-31,0,"Children",-0.391936136489209,1.41778523489933,-25.8987993138937,2.25632377740304,-0.170923091458806
"712","7321773","Children","ver1","RT",774.59566666673,"1",8,"F",11,0.25,-31,0,"Children",-0.391936136489209,1.41778523489933,-25.8987993138937,2.25632377740304,-0.170923091458806
"713","7321773","Children","ver1","RT2",919.645000000266,"1",8,"F",11,0.25,-31,0,"Children",-0.391936136489209,1.41778523489933,-25.8987993138937,2.25632377740304,-0.170923091458806
"714","7321773","Children","ver1","Switch",0,"1",8,"F",11,0.25,-31,0,"Children",-0.391936136489209,1.41778523489933,-25.8987993138937,2.25632377740304,-0.170923091458806
"715","7321773","Children","ver1","Payoff",1.79751773049645,"1",8,"F",11,0.25,-31,0,"Children",-0.391936136489209,1.41778523489933,-25.8987993138937,2.25632377740304,-0.170923091458806
"716","7321779","Children","ver1","Risk",-0.8,"0",12,"M",10,0.5,-5,12,"Children",-0.141936136489209,5.41778523489933,0.101200686106346,14.256323777403,0.0790769085411943
"717","7321779","Children","ver1","RT",-2552.59186666308,"0",12,"M",10,0.5,-5,12,"Children",-0.141936136489209,5.41778523489933,0.101200686106346,14.256323777403,0.0790769085411943
"718","7321779","Children","ver1","RT2",-2083.18699997613,"0",12,"M",10,0.5,-5,12,"Children",-0.141936136489209,5.41778523489933,0.101200686106346,14.256323777403,0.0790769085411943
"719","7321779","Children","ver1","Switch",-0.357142857142857,"0",12,"M",10,0.5,-5,12,"Children",-0.141936136489209,5.41778523489933,0.101200686106346,14.256323777403,0.0790769085411943
"720","7321779","Children","ver1","Payoff",-0.466666666666667,"0",12,"M",10,0.5,-5,12,"Children",-0.141936136489209,5.41778523489933,0.101200686106346,14.256323777403,0.0790769085411943
"721","7321784","Children","ver1","Risk",0.0666666666666667,"0",4,"F",11,0.25,-5,-13,"Children",-0.391936136489209,-2.58221476510067,0.101200686106346,-10.743676222597,-0.170923091458806
"722","7321784","Children","ver1","RT",-558.252799999552,"0",4,"F",11,0.25,-5,-13,"Children",-0.391936136489209,-2.58221476510067,0.101200686106346,-10.743676222597,-0.170923091458806
"723","7321784","Children","ver1","RT2",-374.683000000718,"0",4,"F",11,0.25,-5,-13,"Children",-0.391936136489209,-2.58221476510067,0.101200686106346,-10.743676222597,-0.170923091458806
"724","7321784","Children","ver1","Switch",0,"0",4,"F",11,0.25,-5,-13,"Children",-0.391936136489209,-2.58221476510067,0.101200686106346,-10.743676222597,-0.170923091458806
"725","7321784","Children","ver1","Payoff",0.13758865248227,"0",4,"F",11,0.25,-5,-13,"Children",-0.391936136489209,-2.58221476510067,0.101200686106346,-10.743676222597,-0.170923091458806
"726","7321786","Adolescents","ver1","Risk",0.333333333333333,"0",2,"M",12,0.125,-2,NA,"Adolescents",-0.516936136489209,-4.58221476510067,3.10120068610635,NA,-0.413405261405261
"727","7321786","Adolescents","ver1","RT",2800.35786666627,"0",2,"M",12,0.125,-2,NA,"Adolescents",-0.516936136489209,-4.58221476510067,3.10120068610635,NA,-0.413405261405261
"728","7321786","Adolescents","ver1","RT2",2262.09500000003,"0",2,"M",12,0.125,-2,NA,"Adolescents",-0.516936136489209,-4.58221476510067,3.10120068610635,NA,-0.413405261405261
"729","7321786","Adolescents","ver1","Switch",-0.0714285714285714,"0",2,"M",12,0.125,-2,NA,"Adolescents",-0.516936136489209,-4.58221476510067,3.10120068610635,NA,-0.413405261405261
"730","7321786","Adolescents","ver1","Payoff",0.695744680851064,"0",2,"M",12,0.125,-2,NA,"Adolescents",-0.516936136489209,-4.58221476510067,3.10120068610635,NA,-0.413405261405261
"731","7321788","Children","ver1","Risk",-0.133333333333333,"0",9,"M",11,0.3125,-23,0,"Children",-0.329436136489209,2.41778523489933,-17.8987993138937,2.25632377740304,-0.108423091458806
"732","7321788","Children","ver1","RT",943.817999998416,"0",9,"M",11,0.3125,-23,0,"Children",-0.329436136489209,2.41778523489933,-17.8987993138937,2.25632377740304,-0.108423091458806
"733","7321788","Children","ver1","RT2",1336.46599999999,"0",9,"M",11,0.3125,-23,0,"Children",-0.329436136489209,2.41778523489933,-17.8987993138937,2.25632377740304,-0.108423091458806
"734","7321788","Children","ver1","Switch",-0.142857142857143,"0",9,"M",11,0.3125,-23,0,"Children",-0.329436136489209,2.41778523489933,-17.8987993138937,2.25632377740304,-0.108423091458806
"735","7321788","Children","ver1","Payoff",0.773049645390071,"0",9,"M",11,0.3125,-23,0,"Children",-0.329436136489209,2.41778523489933,-17.8987993138937,2.25632377740304,-0.108423091458806
"736","7321801","Children","ver1","Risk",0.133333333333333,"0",3,"M",11,0.25,-27,-1,"Children",-0.391936136489209,-3.58221476510067,-21.8987993138937,1.25632377740304,-0.170923091458806
"737","7321801","Children","ver1","RT",552.994266661497,"0",3,"M",11,0.25,-27,-1,"Children",-0.391936136489209,-3.58221476510067,-21.8987993138937,1.25632377740304,-0.170923091458806
"738","7321801","Children","ver1","RT2",-80.8060000000041,"0",3,"M",11,0.25,-27,-1,"Children",-0.391936136489209,-3.58221476510067,-21.8987993138937,1.25632377740304,-0.170923091458806
"739","7321801","Children","ver1","Switch",0.142857142857143,"0",3,"M",11,0.25,-27,-1,"Children",-0.391936136489209,-3.58221476510067,-21.8987993138937,1.25632377740304,-0.170923091458806
"740","7321801","Children","ver1","Payoff",0.435460992907801,"0",3,"M",11,0.25,-27,-1,"Children",-0.391936136489209,-3.58221476510067,-21.8987993138937,1.25632377740304,-0.170923091458806
"741","7321842","Children","ver1","Risk",0,"0",6,"F",11,0.625,-13,0,"Children",-0.0169361364892091,-0.582214765100671,-7.89879931389365,2.25632377740304,0.204076908541194
"742","7321842","Children","ver1","RT",876.364933333313,"0",6,"F",11,0.625,-13,0,"Children",-0.0169361364892091,-0.582214765100671,-7.89879931389365,2.25632377740304,0.204076908541194
"743","7321842","Children","ver1","RT2",192.358999999706,"0",6,"F",11,0.625,-13,0,"Children",-0.0169361364892091,-0.582214765100671,-7.89879931389365,2.25632377740304,0.204076908541194
"744","7321842","Children","ver1","Switch",-0.142857142857143,"0",6,"F",11,0.625,-13,0,"Children",-0.0169361364892091,-0.582214765100671,-7.89879931389365,2.25632377740304,0.204076908541194
"745","7321842","Children","ver1","Payoff",0.0833333333333321,"0",6,"F",11,0.625,-13,0,"Children",-0.0169361364892091,-0.582214765100671,-7.89879931389365,2.25632377740304,0.204076908541194
"746","7321845","Children","ver1","Risk",-0.0666666666666667,"0",6,"F",11,0.642857142857143,-9,NA,"Children",0.000921006367933908,-0.582214765100671,-3.89879931389365,NA,0.221934051398337
