"","sub","game","Screen","rt","trial","Object.Name","sp","left.column","right.column","rt.out","left.response","right.response","answer","response","switch","payoff"
"1709",10933704,"competition","trial",1538.69999971389,11,"right",2,"2.png","15solosesoli.png",0,"SP","UP","UP",1,0,5.04672897196262
"1711",10933704,"competition","trial",1421.10000009536,12,"left",1,"15solosesoli.png","1.png",0,"UP","SP","UP",1,NA,3.08411214953271
"1713",10933704,"competition","trial",1960.29999980927,13,"right",5,"15solosesoli.png","5.png",0,"UP","SP","SP",0,0,5
"1715",10933704,"competition","trial",1185.80000009536,14,"left",6,"15solosesoli.png","6.png",0,"UP","SP","UP",1,1,5.74766355140187
"1717",10933704,"competition","trial",1451.5,15,"right",11,"15solosesoli.png","11.png",0,"UP","SP","SP",0,1,11
"1722",10933704,"lottery","trial",4764.09999980926,1,"left",4,"15soloseacaso.png","4.png",0,"UP","SP","UP",1,0,7.5
"1724",10933704,"lottery","trial",1563.89999980928,2,"left",6,"6.png","15soloseacaso.png",0,"SP","UP","SP",0,0,6
"1726",10933704,"lottery","trial",1899.09999999998,3,"right",9,"9.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"1728",10933704,"lottery","trial",1262.80000009536,4,"left",2,"15soloseacaso.png","2.png",0,"UP","SP","UP",1,0,7.5
"1730",10933704,"lottery","trial",1376.5,5,"right",13,"15soloseacaso.png","13.png",0,"UP","SP","SP",0,1,13
"1732",10933704,"lottery","trial",1665.39999980928,6,"left",1,"15soloseacaso.png","1.png",0,"UP","SP","UP",1,NA,7.5
"1734",10933704,"lottery","trial",2798.7999997139,7,"right",8,"8.png","15soloseacaso.png",0,"SP","UP","UP",1,1,7.5
"1736",10933704,"lottery","trial",941.599999809259,8,"left",5,"5.png","15soloseacaso.png",0,"SP","UP","SP",0,1,5
"1738",10933704,"lottery","trial",1514.39999980928,9,"left",15,"15.png","15soloseacaso.png",0,"SP","UP","SP",0,0,15
"1740",10933704,"lottery","trial",1214.5,10,"right",14,"15soloseacaso.png","14.png",0,"UP","SP","SP",0,0,14
"1742",10933704,"lottery","trial",1699.70000000001,11,"left",12,"15soloseacaso.png","12.png",0,"UP","SP","UP",1,0,7.5
"1744",10933704,"lottery","trial",1306.2999997139,12,"right",7,"15soloseacaso.png","7.png",0,"UP","SP","SP",0,0,7
"1746",10933704,"lottery","trial",2027.3999997139,13,"left",3,"15soloseacaso.png","3.png",0,"UP","SP","UP",1,0,7.5
"1748",10933704,"lottery","trial",2048.19999980927,14,"right",10,"15soloseacaso.png","10.png",0,"UP","SP","SP",0,1,10
"1750",10933704,"lottery","trial",1931.79999990464,15,"right",11,"11.png","15soloseacaso.png",0,"SP","UP","UP",1,1,7.5
"1759",10933888,"competition","trial",8117.6,1,"left",8,"15solosesoli.png","8.png",0,"UP","SP","UP",1,0,5.88785046728972
"1761",10933888,"competition","trial",2013.19999990463,2,"left",2,"15solosesoli.png","2.png",0,"UP","SP","UP",1,0,5.04672897196262
"1763",10933888,"competition","trial",2765.49999990463,3,"right",11,"11.png","15solosesoli.png",0,"SP","UP","UP",1,0,8.55140186915888
"1765",10933888,"competition","trial",1245.7999997139,4,"right",6,"6.png","15solosesoli.png",0,"SP","UP","UP",1,0,5.60747663551402
"1767",10933888,"competition","trial",2317.7,5,"left",4,"15solosesoli.png","4.png",0,"UP","SP","UP",1,0,4.62616822429907
"1769",10933888,"competition","trial",1564.69999980927,6,"right",5,"5.png","15solosesoli.png",0,"SP","UP","UP",1,0,4.20560747663551
"1771",10933888,"competition","trial",1282.59999980927,7,"right",14,"14.png","15solosesoli.png",0,"SP","UP","UP",1,0,9.11214953271028
"1773",10933888,"competition","trial",3591.8,8,"right",15,"15.png","15solosesoli.png",0,"SP","UP","UP",1,0,9.67289719626168
"1775",10933888,"competition","trial",5103.99999990463,9,"left",7,"15solosesoli.png","7.png",0,"UP","SP","UP",1,0,5.32710280373832
"1777",10933888,"competition","trial",1371.39999990464,10,"left",10,"15solosesoli.png","10.png",0,"UP","SP","UP",1,0,8.83177570093458
"1779",10933888,"competition","trial",877.599999713901,11,"left",3,"15solosesoli.png","3.png",0,"UP","SP","UP",1,0,3.08411214953271
"1781",10933888,"competition","trial",1830.5,12,"right",12,"12.png","15solosesoli.png",0,"SP","UP","UP",1,0,9.67289719626168
"1783",10933888,"competition","trial",3001.6,13,"left",13,"15solosesoli.png","13.png",0,"UP","SP","UP",1,0,9.53271028037383
"1785",10933888,"competition","trial",19.0999998092666,14,"left",1,"15solosesoli.png","1.png",0,"UP","SP","UP",1,NA,2.94392523364486
"1787",10933888,"competition","trial",1266.3,15,"left",9,"15solosesoli.png","9.png",0,"UP","SP","UP",1,0,6.72897196261682
"1792",10933888,"coordination","trial",7774.4,1,"right",8,"15soloseinsieme.png","8.png",0,"UP","SP","SP",0,0,8
"1794",10933888,"coordination","trial",1833.69999990464,2,"right",15,"15soloseinsieme.png","15.png",0,"UP","SP","SP",0,0,15
"1796",10933888,"coordination","trial",3482.5,3,"left",3,"3.png","15soloseinsieme.png",0,"SP","UP","SP",0,0,3
"1798",10933888,"coordination","trial",1929.29999980927,4,"right",12,"15soloseinsieme.png","12.png",0,"UP","SP","SP",0,0,12
"1800",10933888,"coordination","trial",1898.69999980927,5,"right",13,"15soloseinsieme.png","13.png",0,"UP","SP","SP",0,0,13
"1802",10933888,"coordination","trial",1653.89999980926,6,"right",7,"15soloseinsieme.png","7.png",0,"UP","SP","SP",0,0,7
"1804",10933888,"coordination","trial",2284.50000000001,7,"left",5,"5.png","15soloseinsieme.png",0,"SP","UP","SP",0,0,5
"1806",10933888,"coordination","trial",1650.19999999998,8,"left",6,"6.png","15soloseinsieme.png",0,"SP","UP","SP",0,0,6
"1808",10933888,"coordination","trial",1765.60000009536,9,"right",10,"15soloseinsieme.png","10.png",0,"UP","SP","SP",0,0,10
"1810",10933888,"coordination","trial",1309.7999997139,10,"right",9,"15soloseinsieme.png","9.png",0,"UP","SP","SP",0,0,9
"1812",10933888,"coordination","trial",1894.29999990463,11,"left",11,"11.png","15soloseinsieme.png",0,"SP","UP","SP",0,0,11
"1814",10933888,"coordination","trial",2499.39999990464,12,"right",14,"15soloseinsieme.png","14.png",0,"UP","SP","SP",0,0,14
"1816",10933888,"coordination","trial",381.599999809259,13,"right",2,"15soloseinsieme.png","2.png",0,"UP","SP","SP",0,0,2
"1818",10933888,"coordination","trial",1017.10000000001,14,"right",4,"15soloseinsieme.png","4.png",0,"UP","SP","SP",0,0,4
"1820",10933888,"coordination","trial",832.800000000003,15,"right",1,"15soloseinsieme.png","1.png",0,"UP","SP","SP",0,NA,1
"1825",10933888,"lottery","trial",3412.5,1,"right",9,"9.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"1827",10933888,"lottery","trial",2531.39999980926,2,"left",2,"15soloseacaso.png","2.png",0,"UP","SP","UP",1,0,7.5
"1829",10933888,"lottery","trial",1639.70000009537,3,"left",12,"15soloseacaso.png","12.png",0,"UP","SP","UP",1,0,7.5
"1831",10933888,"lottery","trial",2994.89999980926,4,"right",3,"3.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"1833",10933888,"lottery","trial",3229.40000009537,5,"left",11,"15soloseacaso.png","11.png",0,"UP","SP","UP",1,0,7.5
"1835",10933888,"lottery","trial",2460.80000009536,6,"right",6,"6.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"1837",10933888,"lottery","trial",1439.39999999999,7,"right",13,"13.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"1839",10933888,"lottery","trial",681.79999990463,8,"right",7,"7.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"1841",10933888,"lottery","trial",1309.09999990463,9,"right",10,"10.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"1843",10933888,"lottery","trial",261.199999809265,10,"right",15,"15soloseacaso.png","15.png",0,"UP","SP","SP",0,1,15
"1845",10933888,"lottery","trial",2420.60000009536,11,"left",4,"15soloseacaso.png","4.png",0,"UP","SP","UP",1,0,7.5
"1847",10933888,"lottery","trial",773.399999904621,12,"left",5,"15soloseacaso.png","5.png",0,"UP","SP","UP",1,0,7.5
"1849",10933888,"lottery","trial",1885.5,13,"right",14,"14.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"1851",10933888,"lottery","trial",1078.19999980927,14,"right",1,"1.png","15soloseacaso.png",0,"SP","UP","UP",1,NA,7.5
"1853",10933888,"lottery","trial",670.099999904633,15,"right",8,"8.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"1862",10933882,"lottery","trial",7263.6,1,"left",4,"15soloseacaso.png","4.png",0,"UP","SP","UP",1,0,7.5
"1864",10933882,"lottery","trial",4018.40000019073,2,"left",5,"15soloseacaso.png","5.png",0,"UP","SP","UP",1,0,7.5
"1866",10933882,"lottery","trial",6909.0000002861,3,"left",9,"9.png","15soloseacaso.png",0,"SP","UP","SP",0,0,9
"1868",10933882,"lottery","trial",1850.4,4,"left",13,"13.png","15soloseacaso.png",0,"SP","UP","SP",0,0,13
"1870",10933882,"lottery","trial",2106.40000038147,5,"left",1,"15soloseacaso.png","1.png",0,"UP","SP","UP",1,NA,7.5
"1872",10933882,"lottery","trial",2622.10000009536,6,"right",15,"15soloseacaso.png","15.png",0,"UP","SP","SP",0,0,15
"1874",10933882,"lottery","trial",5114.90000009537,7,"right",8,"15soloseacaso.png","8.png",0,"UP","SP","SP",0,1,8
"1876",10933882,"lottery","trial",1998.70000019074,8,"left",14,"14.png","15soloseacaso.png",0,"SP","UP","SP",0,0,14
"1878",10933882,"lottery","trial",2054.8,9,"right",3,"3.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"1880",10933882,"lottery","trial",4455.00000009537,10,"right",10,"10.png","15soloseacaso.png",0,"SP","UP","UP",1,1,7.5
"1882",10933882,"lottery","trial",1429.60000019074,11,"right",6,"6.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"1884",10933882,"lottery","trial",1017.8,12,"right",7,"7.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"1886",10933882,"lottery","trial",1784.10000000001,13,"right",11,"15soloseacaso.png","11.png",0,"UP","SP","SP",0,1,11
"1888",10933882,"lottery","trial",1464.50000009537,14,"left",2,"15soloseacaso.png","2.png",0,"UP","SP","UP",1,0,7.5
"1890",10933882,"lottery","trial",1913.40000038147,15,"left",12,"12.png","15soloseacaso.png",0,"SP","UP","SP",0,0,12
"1895",10933882,"coordination","trial",6540.60000038147,1,"right",9,"9.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,8.13084112149533
"1897",10933882,"coordination","trial",1950,2,"left",13,"13.png","15soloseinsieme.png",0,"SP","UP","SP",0,0,13
"1899",10933882,"coordination","trial",1753.30000028611,3,"right",15,"15soloseinsieme.png","15.png",0,"UP","SP","SP",0,0,15
"1901",10933882,"coordination","trial",2488.20000019073,4,"left",7,"15soloseinsieme.png","7.png",0,"UP","SP","UP",1,0,9.53271028037383
"1903",10933882,"coordination","trial",2030.30000028611,5,"left",11,"11.png","15soloseinsieme.png",0,"SP","UP","SP",0,0,11
"1905",10933882,"coordination","trial",2385.40000038147,6,"left",5,"15soloseinsieme.png","5.png",0,"UP","SP","UP",1,0,10.6542056074766
"1907",10933882,"coordination","trial",2026.7000002861,7,"right",8,"8.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,8.97196261682243
"1909",10933882,"coordination","trial",2114.60000000001,8,"left",4,"15soloseinsieme.png","4.png",0,"UP","SP","UP",1,0,10.2336448598131
"1911",10933882,"coordination","trial",2308.7,9,"left",12,"12.png","15soloseinsieme.png",0,"SP","UP","SP",0,0,12
"1913",10933882,"coordination","trial",2322.60000009536,10,"right",10,"15soloseinsieme.png","10.png",0,"UP","SP","SP",0,1,10
"1915",10933882,"coordination","trial",2714.89999999999,11,"left",3,"15soloseinsieme.png","3.png",0,"UP","SP","UP",1,0,11.7757009345794
"1917",10933882,"coordination","trial",2063.20000038148,12,"left",14,"14.png","15soloseinsieme.png",0,"SP","UP","SP",0,0,14
"1919",10933882,"coordination","trial",1486.9000002861,13,"right",1,"1.png","15soloseinsieme.png",0,"SP","UP","UP",1,NA,11.9158878504673
"1921",10933882,"coordination","trial",3615.2,14,"right",2,"2.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,9.81308411214953
"1923",10933882,"coordination","trial",1534.10000000001,15,"left",6,"15soloseinsieme.png","6.png",0,"UP","SP","UP",1,0,9.25233644859813
"1928",10933882,"competition","trial",3968.40000028611,1,"right",11,"15solosesoli.png","11.png",0,"UP","SP","SP",0,0,11
"1930",10933882,"competition","trial",1781.79999999999,2,"right",9,"9.png","15solosesoli.png",0,"SP","UP","UP",1,0,6.86915887850467
"1932",10933882,"competition","trial",2023.00000028609,3,"right",15,"15solosesoli.png","15.png",0,"UP","SP","SP",0,0,15
"1934",10933882,"competition","trial",1612.50000038146,4,"right",12,"15solosesoli.png","12.png",0,"UP","SP","SP",0,0,12
"1936",10933882,"competition","trial",1810.10000038147,5,"right",6,"6.png","15solosesoli.png",0,"SP","UP","UP",1,0,5.74766355140187
"1938",10933882,"competition","trial",2491.29999999999,6,"right",10,"15solosesoli.png","10.png",0,"UP","SP","SP",0,1,10
"1940",10933882,"competition","trial",1498.5,7,"right",3,"3.png","15solosesoli.png",0,"SP","UP","UP",1,0,3.22429906542056
"1942",10933882,"competition","trial",1955.90000038146,8,"right",14,"15solosesoli.png","14.png",0,"UP","SP","SP",0,0,14
"1944",10933882,"competition","trial",2004.90000028611,9,"left",7,"15solosesoli.png","7.png",0,"UP","SP","UP",1,0,5.46728971962617
"1946",10933882,"competition","trial",1903.70000009536,10,"left",4,"15solosesoli.png","4.png",0,"UP","SP","UP",1,0,4.76635514018692
"1948",10933882,"competition","trial",1405.90000038146,11,"right",8,"8.png","15solosesoli.png",0,"SP","UP","UP",1,0,6.02803738317757
"1950",10933882,"competition","trial",1379.40000038146,12,"left",2,"15solosesoli.png","2.png",0,"UP","SP","UP",1,0,5.18691588785047
"1952",10933882,"competition","trial",2968,13,"right",13,"15solosesoli.png","13.png",0,"UP","SP","SP",0,0,13
"1954",10933882,"competition","trial",1514.39999999999,14,"right",1,"1.png","15solosesoli.png",0,"SP","UP","UP",1,NA,3.08411214953271
"1956",10933882,"competition","trial",1830.60000038147,15,"left",5,"15solosesoli.png","5.png",0,"UP","SP","UP",1,0,4.34579439252336
"1965",10933889,"competition","trial",2391.70000009537,1,"right",5,"5.png","15solosesoli.png",0,"SP","UP","UP",1,1,4.34579439252336
"1967",10933889,"competition","trial",6144.10000009537,2,"right",1,"1.png","15solosesoli.png",0,"SP","UP","UP",1,NA,2.94392523364486
"1969",10933889,"competition","trial",3784.69999995232,3,"right",6,"15solosesoli.png","6.png",0,"UP","SP","SP",0,1,6
"1971",10933889,"competition","trial",2032.9,4,"left",11,"11.png","15solosesoli.png",0,"SP","UP","SP",0,1,11
"1973",10933889,"competition","trial",1676.30000004768,5,"left",15,"15solosesoli.png","15.png",0,"UP","SP","UP",1,0,9.67289719626168
"1975",10933889,"competition","trial",1571.10000004769,6,"right",12,"15solosesoli.png","12.png",0,"UP","SP","SP",0,0,12
"1977",10933889,"competition","trial",2044.90000004768,7,"left",8,"8.png","15solosesoli.png",0,"SP","UP","SP",0,1,8
"1979",10933889,"competition","trial",1209.50000009537,8,"right",2,"2.png","15solosesoli.png",0,"SP","UP","UP",1,0,5.04672897196262
"1981",10933889,"competition","trial",1117.89999995231,9,"left",14,"15solosesoli.png","14.png",0,"UP","SP","UP",1,1,9.25233644859813
"1983",10933889,"competition","trial",988.500000095366,10,"right",3,"15solosesoli.png","3.png",0,"UP","SP","SP",0,1,3
"1985",10933889,"competition","trial",1422.99999990463,11,"left",10,"15solosesoli.png","10.png",0,"UP","SP","UP",1,0,8.97196261682243
"1987",10933889,"competition","trial",1093.79999995232,12,"right",9,"9.png","15solosesoli.png",0,"SP","UP","UP",1,1,6.72897196261682
"1989",10933889,"competition","trial",1323.49999995231,13,"left",7,"15solosesoli.png","7.png",0,"UP","SP","UP",1,1,5.46728971962617
"1991",10933889,"competition","trial",1093.1,14,"left",4,"4.png","15solosesoli.png",0,"SP","UP","SP",0,0,4
"1993",10933889,"competition","trial",1101.00000004769,15,"right",13,"15solosesoli.png","13.png",0,"UP","SP","SP",0,0,13
"1998",10933889,"coordination","trial",4334.49999990463,1,"right",8,"8.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,8.97196261682243
"2000",10933889,"coordination","trial",1079.7,2,"left",5,"15soloseinsieme.png","5.png",0,"UP","SP","UP",1,1,10.6542056074766
"2002",10933889,"coordination","trial",1047.60000004769,3,"left",4,"4.png","15soloseinsieme.png",0,"SP","UP","SP",0,0,4
"2004",10933889,"coordination","trial",1232.8,4,"right",12,"15soloseinsieme.png","12.png",0,"UP","SP","SP",0,0,12
"2006",10933889,"coordination","trial",1128.30000009537,5,"left",15,"15.png","15soloseinsieme.png",0,"SP","UP","SP",0,1,15
"2008",10933889,"coordination","trial",1017.6,6,"right",9,"15soloseinsieme.png","9.png",0,"UP","SP","SP",0,1,9
"2010",10933889,"coordination","trial",6661.59999995232,7,"left",7,"15soloseinsieme.png","7.png",0,"UP","SP","UP",1,1,9.53271028037383
"2012",10933889,"coordination","trial",1373.00000004769,8,"left",11,"11.png","15soloseinsieme.png",0,"SP","UP","SP",0,1,11
"2014",10933889,"coordination","trial",4069.49999995231,9,"left",13,"15soloseinsieme.png","13.png",0,"UP","SP","UP",1,1,5.32710280373832
"2016",10933889,"coordination","trial",1478.39999999999,10,"right",14,"14.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,5.74766355140187
"2018",10933889,"coordination","trial",856.999999952313,11,"left",6,"6.png","15soloseinsieme.png",0,"SP","UP","SP",0,1,6
"2020",10933889,"coordination","trial",721.999999952313,12,"right",2,"15soloseinsieme.png","2.png",0,"UP","SP","SP",0,0,2
"2022",10933889,"coordination","trial",589.200000047684,13,"left",3,"3.png","15soloseinsieme.png",0,"SP","UP","SP",0,0,3
"2024",10933889,"coordination","trial",515.900000047681,14,"right",10,"10.png","15soloseinsieme.png",0,"SP","UP","UP",1,1,6.02803738317757
"2026",10933889,"coordination","trial",669.900000095367,15,"left",1,"1.png","15soloseinsieme.png",0,"SP","UP","SP",0,NA,1
"2031",10933889,"lottery","trial",3873.29999990463,1,"right",9,"15soloseacaso.png","9.png",0,"UP","SP","SP",0,1,9
"2033",10933889,"lottery","trial",2435.60000000001,2,"right",15,"15soloseacaso.png","15.png",0,"UP","SP","SP",0,1,15
"2035",10933889,"lottery","trial",1466.29999999999,3,"right",1,"1.png","15soloseacaso.png",0,"SP","UP","UP",1,NA,7.5
"2037",10933889,"lottery","trial",2557.20000004768,4,"left",12,"12.png","15soloseacaso.png",0,"SP","UP","SP",0,1,12
"2039",10933889,"lottery","trial",890.800000000003,5,"right",6,"15soloseacaso.png","6.png",0,"UP","SP","SP",0,0,6
"2041",10933889,"lottery","trial",1916.39999999999,6,"right",2,"2.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"2043",10933889,"lottery","trial",2376.49999990463,7,"left",14,"15soloseacaso.png","14.png",0,"UP","SP","UP",1,0,7.5
"2045",10933889,"lottery","trial",1521.60000000001,8,"left",4,"4.png","15soloseacaso.png",0,"SP","UP","SP",0,0,4
"2047",10933889,"lottery","trial",897.79999990463,9,"left",3,"3.png","15soloseacaso.png",0,"SP","UP","SP",0,1,3
"2049",10933889,"lottery","trial",1497.10000009536,10,"left",5,"5.png","15soloseacaso.png",0,"SP","UP","SP",0,0,5
"2051",10933889,"lottery","trial",1812.69999990464,11,"left",8,"15soloseacaso.png","8.png",0,"UP","SP","UP",1,0,7.5
"2053",10933889,"lottery","trial",1331.30000009536,12,"right",7,"7.png","15soloseacaso.png",0,"SP","UP","UP",1,1,7.5
"2055",10933889,"lottery","trial",1134.29999995232,13,"left",13,"15soloseacaso.png","13.png",0,"UP","SP","UP",1,1,7.5
"2057",10933889,"lottery","trial",1249.2,14,"right",11,"11.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"2059",10933889,"lottery","trial",505.199999904638,15,"right",10,"10.png","15soloseacaso.png",0,"SP","UP","UP",1,1,7.5
"2068",10933894,"lottery","trial",3262.90000009537,1,"left",2,"15soloseacaso.png","2.png",0,"UP","SP","UP",1,1,7.5
"2070",10933894,"lottery","trial",3264.40000019073,2,"left",13,"13.png","15soloseacaso.png",0,"SP","UP","SP",0,0,13
"2072",10933894,"lottery","trial",4107.40000019073,3,"right",7,"7.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"2074",10933894,"lottery","trial",7116.2000002861,4,"left",15,"15.png","15soloseacaso.png",0,"SP","UP","SP",0,0,15
"2076",10933894,"lottery","trial",2171.80000019073,5,"right",3,"3.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"2078",10933894,"lottery","trial",1369.00000009537,6,"right",1,"15soloseacaso.png","1.png",0,"UP","SP","SP",0,NA,1
"2080",10933894,"lottery","trial",1359.7,7,"right",12,"15soloseacaso.png","12.png",0,"UP","SP","SP",0,0,12
"2082",10933894,"lottery","trial",1573,8,"right",6,"6.png","15soloseacaso.png",0,"SP","UP","UP",1,1,7.5
"2084",10933894,"lottery","trial",1329.5,9,"left",11,"11.png","15soloseacaso.png",0,"SP","UP","SP",0,0,11
"2086",10933894,"lottery","trial",1051.8000002861,10,"left",8,"8.png","15soloseacaso.png",0,"SP","UP","SP",0,1,8
"2088",10933894,"lottery","trial",1800.9,11,"left",14,"14.png","15soloseacaso.png",0,"SP","UP","SP",0,0,14
"2090",10933894,"lottery","trial",1716.8,12,"left",4,"15soloseacaso.png","4.png",0,"UP","SP","UP",1,0,7.5
"2092",10933894,"lottery","trial",1175.10000019074,13,"left",5,"5.png","15soloseacaso.png",0,"SP","UP","SP",0,1,5
"2094",10933894,"lottery","trial",2849.79999999999,14,"left",10,"10.png","15soloseacaso.png",0,"SP","UP","SP",0,0,10
"2096",10933894,"lottery","trial",1412.90000019074,15,"right",9,"15soloseacaso.png","9.png",0,"UP","SP","SP",0,0,9
"2101",10933894,"competition","trial",4097.00000019073,1,"right",15,"15solosesoli.png","15.png",0,"UP","SP","SP",0,0,15
"2103",10933894,"competition","trial",2162.2000002861,2,"right",14,"15solosesoli.png","14.png",0,"UP","SP","SP",0,0,14
"2105",10933894,"competition","trial",1993.3,3,"right",12,"15solosesoli.png","12.png",0,"UP","SP","SP",0,0,12
"2107",10933894,"competition","trial",2173.10000038147,4,"right",2,"2.png","15solosesoli.png",0,"SP","UP","UP",1,0,5.18691588785047
"2109",10933894,"competition","trial",1075.80000038147,5,"right",9,"15solosesoli.png","9.png",0,"UP","SP","SP",0,0,9
"2111",10933894,"competition","trial",4206.5,6,"left",6,"15solosesoli.png","6.png",0,"UP","SP","UP",1,1,5.74766355140187
"2113",10933894,"competition","trial",2713.80000028611,7,"right",10,"15solosesoli.png","10.png",0,"UP","SP","SP",0,0,10
"2115",10933894,"competition","trial",1799.7,8,"left",11,"11.png","15solosesoli.png",0,"SP","UP","SP",0,0,11
"2117",10933894,"competition","trial",2096.80000009536,9,"right",4,"4.png","15solosesoli.png",0,"SP","UP","UP",1,0,4.62616822429907
"2119",10933894,"competition","trial",1539.80000038147,10,"right",1,"1.png","15solosesoli.png",0,"SP","UP","UP",1,NA,2.94392523364486
"2121",10933894,"competition","trial",1009.20000019073,11,"left",13,"13.png","15solosesoli.png",0,"SP","UP","SP",0,0,13
"2123",10933894,"competition","trial",1231.70000038148,12,"left",5,"5.png","15solosesoli.png",0,"SP","UP","SP",0,1,5
"2125",10933894,"competition","trial",1240.6000002861,13,"right",7,"15solosesoli.png","7.png",0,"UP","SP","SP",0,1,7
"2127",10933894,"competition","trial",833.000000381464,14,"left",8,"8.png","15solosesoli.png",0,"SP","UP","SP",0,0,8
"2129",10933894,"competition","trial",1359.50000009537,15,"right",3,"3.png","15solosesoli.png",0,"SP","UP","UP",1,0,3.22429906542056
"2134",10933894,"coordination","trial",6973.80000038147,1,"right",14,"15soloseinsieme.png","14.png",0,"UP","SP","SP",0,0,14
"2136",10933894,"coordination","trial",1446.2,2,"left",12,"12.png","15soloseinsieme.png",0,"SP","UP","SP",0,0,12
"2138",10933894,"coordination","trial",2244.80000009536,3,"left",5,"15soloseinsieme.png","5.png",0,"UP","SP","UP",1,1,10.6542056074766
"2140",10933894,"coordination","trial",1883.69999999998,4,"left",15,"15.png","15soloseinsieme.png",0,"SP","UP","SP",0,0,15
"2142",10933894,"coordination","trial",1738.20000038148,5,"left",4,"4.png","15soloseinsieme.png",0,"SP","UP","SP",0,1,4
"2144",10933894,"coordination","trial",1303.7000002861,6,"left",3,"15soloseinsieme.png","3.png",0,"UP","SP","UP",1,0,11.7757009345794
"2146",10933894,"coordination","trial",1420.1000002861,7,"left",7,"7.png","15soloseinsieme.png",0,"SP","UP","SP",0,1,7
"2148",10933894,"coordination","trial",1708.39999999999,8,"right",2,"2.png","15soloseinsieme.png",0,"SP","UP","UP",1,1,9.81308411214953
"2150",10933894,"coordination","trial",1286.10000019072,9,"right",11,"15soloseinsieme.png","11.png",0,"UP","SP","SP",0,0,11
"2152",10933894,"coordination","trial",1113.90000009537,10,"right",10,"15soloseinsieme.png","10.png",0,"UP","SP","SP",0,0,10
"2154",10933894,"coordination","trial",4302.39999999999,11,"left",13,"13.png","15soloseinsieme.png",0,"SP","UP","SP",0,0,13
"2156",10933894,"coordination","trial",1311.20000019073,12,"right",8,"15soloseinsieme.png","8.png",0,"UP","SP","SP",0,0,8
"2158",10933894,"coordination","trial",1783.6000002861,13,"right",6,"6.png","15soloseinsieme.png",0,"SP","UP","UP",1,0,9.25233644859813
"2160",10933894,"coordination","trial",1838.80000028611,14,"left",9,"9.png","15soloseinsieme.png",0,"SP","UP","SP",0,0,9
"2162",10933894,"coordination","trial",1365.60000009538,15,"right",1,"15soloseinsieme.png","1.png",0,"UP","SP","SP",0,NA,1
"2171",10933896,"lottery","trial",3082.5,1,"right",8,"15soloseacaso.png","8.png",0,"UP","SP","SP",0,1,8
"2173",10933896,"lottery","trial",1814.79999961853,2,"right",7,"7.png","15soloseacaso.png",0,"SP","UP","UP",1,0,7.5
"2175",10933896,"lottery","trial",5134.9,3,"right",3,"15soloseacaso.png","3.png",0,"UP","SP","SP",0,1,3
"2177",10933896,"lottery","trial",1467.79999980926,4,"right",14,"15soloseacaso.png","14.png",0,"UP","SP","SP",0,0,14
"2179",10933896,"lottery","trial",2232.49999971389,5,"left",6,"15soloseacaso.png","6.png",0,"UP","SP","UP",1,0,7.5
"2181",10933896,"lottery","trial",4168.8,6,"left",4,"15soloseacaso.png","4.png",0,"UP","SP","UP",1,1,7.5
"2183",10933896,"lottery","trial",1598.49999961853,7,"right",12,"15soloseacaso.png","12.png",0,"UP","SP","SP",0,0,12
"2185",10933896,"lottery","trial",3200.4,8,"left",5,"15soloseacaso.png","5.png",0,"UP","SP","UP",1,0,7.5
"2187",10933896,"lottery","trial",1976,9,"right",13,"15soloseacaso.png","13.png",0,"UP","SP","SP",0,0,13
"2189",10933896,"lottery","trial",2372.49999990463,10,"left",2,"15soloseacaso.png","2.png",0,"UP","SP","UP",1,0,7.5
"2191",10933896,"lottery","trial",1555.2,11,"left",10,"10.png","15soloseacaso.png",0,"SP","UP","SP",0,0,10
"2193",10933896,"lottery","trial",1868.7,12,"right",11,"15soloseacaso.png","11.png",0,"UP","SP","SP",0,0,11
"2195",10933896,"lottery","trial",3148.3999997139,13,"right",15,"15soloseacaso.png","15.png",0,"UP","SP","SP",0,0,15
"2197",10933896,"lottery","trial",1716.3,14,"right",1,"1.png","15soloseacaso.png",0,"SP","UP","UP",1,NA,7.5
