"","sub","game","sum","mean.up","mean.rt","median.rt","mean.switch","mean.payoff","prop","count.trial","flag.trial","flag.variance"
"83",7312436,"coordination",5,0.333333333333333,2676.86666666667,2499,0.5,8.29397163120567,0.333333333333333,15,0,0
"84",7312436,"lottery",6,0.4,1440.73333333333,1302,0.5,6.6,0.4,15,0,0
"85",7312437,"competition",5,0.333333333333333,776.466666666667,748,0.5,7.92482269503546,0.333333333333333,15,0,0
"86",7312437,"coordination",8,0.533333333333333,1584.26666666667,1083,0.571428571428571,8.02624113475177,0.533333333333333,15,0,0
"87",7312437,"lottery",6,0.4,773.933333333334,717,0.357142857142857,8.13333333333333,0.4,15,0,0
"88",7312438,"competition",4,0.266666666666667,1381.70179958038,1166.79899942779,0.428571428571429,8.53617021276596,0.266666666666667,15,0,0
"89",7312438,"coordination",5,0.333333333333333,1199.29179966939,1066.80899923705,0.357142857142857,10.1960992907801,0.333333333333333,15,0,0
"90",7312438,"lottery",4,0.266666666666667,1825.51633292643,1377.49799961853,0.214285714285714,9.06666666666667,0.266666666666667,15,0,0
"91",7312439,"competition",8,0.533333333333333,1966.86666666667,1718,0.571428571428571,8.40070921985816,0.533333333333333,15,0,0
"92",7312439,"coordination",7,0.466666666666667,817.933333333333,770,0.642857142857143,7.86524822695035,0.466666666666667,15,0,0
"93",7312439,"lottery",12,0.8,1288.33333333333,751,0.428571428571429,7.26666666666667,0.8,15,0,0
"94",7312440,"competition",7,0.466666666666667,1028.853266677,904.302999988082,0.428571428571429,8.51312056737589,0.466666666666667,15,0,0
"95",7312440,"coordination",5,0.333333333333333,2805.6688000159,2707.51400003576,0.285714285714286,6.84255319148936,0.333333333333333,15,0,0
"96",7312440,"lottery",3,0.2,2671.96506667382,1661.84700002384,0.357142857142857,8.23333333333333,0.2,15,0,0
"97",7312441,"competition",7,0.466666666666667,2001.97266695913,1536.5610005722,0.5,8.66950354609929,0.466666666666667,15,0,0
"98",7312441,"coordination",6,0.4,2615.22320005086,1820.881,0.5,9.1,0.4,15,0,0
"99",7312441,"lottery",9,0.6,1759.84606690826,1704.68200057221,0.357142857142857,8.96666666666667,0.6,15,0,0
"100",7312442,"competition",6,0.4,2416.66666666667,1818,0.714285714285714,8.21666666666667,0.4,15,0,0
"101",7312442,"coordination",5,0.333333333333333,1310,1199,0.357142857142857,7.91843971631206,0.333333333333333,15,0,0
"102",7312442,"lottery",7,0.466666666666667,1673.93333333333,1536,0.571428571428571,7.56666666666667,0.466666666666667,15,0,0
"103",7312443,"competition",9,0.6,552.79620026703,471.181000762939,0.357142857142857,9.00283687943262,0.6,15,0,0
"104",7312443,"coordination",7,0.466666666666667,2117.23960047048,1859.134,0.428571428571429,8.04645390070922,0.466666666666667,15,0,0
"105",7312443,"lottery",6,0.4,915.524333613076,650.978000000003,0.785714285714286,8.33333333333333,0.4,15,0,0
"106",7312444,"competition",5,0.333333333333333,960.898666676205,936.789000000004,0.571428571428571,8.05851063829787,0.333333333333333,15,0,0
"107",7312444,"coordination",8,0.533333333333333,1935.83120001589,1369.05100009537,0.571428571428571,9.06241134751773,0.533333333333333,15,0,0
"108",7312444,"lottery",7,0.466666666666667,601.26253333969,435.638000095365,0.571428571428571,7.9,0.466666666666667,15,0,0
"109",7312445,"competition",6,0.4,2891.86999990145,2038.12399985695,0.214285714285714,8.5177304964539,0.4,15,0,0
"110",7312445,"coordination",3,0.2,1686.09186659037,1567.02899995232,0.0714285714285714,9.91382978723404,0.2,15,0,0
"111",7312445,"lottery",2,0.133333333333333,2022.7940665713,1249.30199995232,0.214285714285714,8.53333333333333,0.133333333333333,15,0,0
"112",7312446,"competition",10,0.666666666666667,985.148866806537,743.031000190735,0.357142857142857,8.72056737588652,0.666666666666667,15,0,0
"113",7312446,"coordination",8,0.533333333333333,749.74426692098,600.667000190733,0.357142857142857,9.03333333333333,0.533333333333333,15,0,0
"114",7312446,"lottery",4,0.266666666666667,2679.00553367666,1480.8470005722,0.428571428571429,8.33333333333333,0.266666666666667,15,0,0
"115",7312449,"competition",5,0.333333333333333,2493.3705998951,2010.99999985695,0.571428571428571,8.24290780141844,0.333333333333333,15,0,0
"116",7312449,"coordination",6,0.4,1590.0579999237,1462.07399980926,0.214285714285714,10.6262411347518,0.4,15,0,0
"117",7312449,"lottery",10,0.666666666666667,1298.13159989828,1135.06299999999,0.5,8.86666666666667,0.666666666666667,15,0,0
"118",7312450,"competition",13,0.866666666666667,1342.21400010491,831.625000047687,0.285714285714286,8.95673758865248,0.866666666666667,15,0,0
"119",7312450,"coordination",12,0.8,1171.87380007629,1049.25400019073,0.0714285714285714,9.48085106382979,0.8,15,0,0
"120",7312450,"lottery",12,0.8,1981.93813342234,1170.796,0.357142857142857,8.6,0.8,15,0,0
"121",7312454,"competition",12,0.8,1059.78126632334,611.045999999998,0.428571428571429,8.74219858156028,0.8,15,0,0
"122",7312454,"coordination",9,0.6,999.619399554953,1059.49099923706,0.357142857142857,9.99893617021277,0.6,15,0,0
"123",7312454,"lottery",8,0.533333333333333,1271.36893304087,938.439999618524,0.5,8.93333333333333,0.533333333333333,15,0,0
"124",7312607,"competition",5,0.333333333333333,1393.86280006358,1135.26199995232,0.285714285714286,8.78085106382979,0.333333333333333,15,0,0
"125",7312607,"coordination",6,0.4,1714.55520004768,1843.77799995232,0.642857142857143,8.54326241134752,0.4,15,0,0
"126",7312607,"lottery",7,0.466666666666667,1459.73960002225,1053.64600000001,0.5,6.83333333333333,0.466666666666667,15,0,0
"127",7312608,"competition",6,0.4,1386.4,1098,0.214285714285714,8.99290780141844,0.4,15,0,0
"128",7312608,"coordination",15,1,832.866666666667,816,0,7.37234042553191,1,15,0,1
"129",7312608,"lottery",4,0.266666666666667,1794.33333333333,1499,0.357142857142857,9.13333333333333,0.266666666666667,15,0,0
"130",7312612,"competition",9,0.6,1424.37119969482,1339.19899980926,0.5,8.88333333333333,0.6,15,0,0
"131",7312612,"coordination",6,0.4,1213.51033300273,944.66299942779,0.357142857142857,9.93120567375887,0.4,15,0,0
"132",7312612,"lottery",5,0.333333333333333,2014.73506629791,1527.39899942779,0.428571428571429,8.5,0.333333333333333,15,0,0
"133",7312613,"competition",8,0.533333333333333,4018,2717,0.5,8.18510638297872,0.533333333333333,15,0,0
"134",7312613,"coordination",13,0.866666666666667,3372.73333333333,2017,0.285714285714286,7.51347517730496,0.866666666666667,15,0,0
"135",7312613,"lottery",7,0.466666666666667,3327.2,2883,0.5,8.76666666666667,0.466666666666667,15,0,0
"136",7312614,"competition",8,0.533333333333333,985.666666666667,849,0.642857142857143,8.06666666666667,0.533333333333333,15,0,0
"137",7312614,"coordination",6,0.4,2342.53333333333,900,0.714285714285714,8.46063829787234,0.4,15,0,0
"138",7312614,"lottery",10,0.666666666666667,2200.53333333333,1370,0.428571428571429,7.8,0.666666666666667,15,0,0
"139",7312615,"competition",9,0.6,1486.84906666905,967.491000011913,0.214285714285714,9.24964539007092,0.6,15,0,0
"140",7312615,"coordination",13,0.866666666666667,1069.62126668176,837.188000035763,0.214285714285714,8.50177304964539,0.866666666666667,15,0,0
"141",7312615,"lottery",12,0.8,2691.21713334446,1190.51799998808,0.214285714285714,8.6,0.8,15,0,0
"142",7312616,"competition",9,0.6,2610.4,1318,0.357142857142857,9.08368794326241,0.6,15,0,0
"143",7312616,"coordination",10,0.666666666666667,4906,2567,0.214285714285714,10.136170212766,0.666666666666667,15,0,0
"144",7312616,"lottery",11,0.733333333333333,1481.86666666667,1267,0.428571428571429,7.96666666666667,0.733333333333333,15,0,0
"145",7312617,"competition",7,0.466666666666667,832.933333333333,599,0.571428571428571,8.40567375886525,0.466666666666667,15,0,0
"146",7312617,"coordination",8,0.533333333333333,1848.26666666667,1153,0.428571428571429,6.88900709219858,0.533333333333333,15,0,0
"147",7312617,"lottery",6,0.4,1238,1003,0.714285714285714,7.6,0.4,15,0,0
"148",7312618,"competition",7,0.466666666666667,1070.42266692098,425.286000381457,0.5,8.60496453900709,0.466666666666667,15,0,0
"149",7312618,"coordination",3,0.2,1475.39940012716,824.250999809272,0.357142857142857,7.84148936170213,0.2,15,0,0
"150",7312618,"lottery",4,0.266666666666667,2269.56040011444,1266.11899980927,0.571428571428571,8,0.266666666666667,15,0,0
"151",7312619,"competition",6,0.4,1394.53333333333,1249,0.428571428571429,8.84290780141844,0.4,15,0,0
"152",7312619,"coordination",14,0.933333333333333,1150.06666666667,948,0.0714285714285714,8.13297872340426,0.933333333333333,15,0,0
"153",7312619,"lottery",6,0.4,1629.8,1726,0.5,8.2,0.4,15,0,0
"154",7312620,"competition",2,0.133333333333333,2025.26666666667,1717,0.142857142857143,8.4113475177305,0.133333333333333,15,0,0
"155",7312620,"coordination",14,0.933333333333333,1476.66666666667,1101,0.142857142857143,7.74113475177305,0.933333333333333,15,0,0
"156",7312620,"lottery",4,0.266666666666667,3426.8,2817,0.5,8.2,0.266666666666667,15,0,0
"157",7312621,"competition",7,0.466666666666667,1474.11099999563,1327.91199999404,0.428571428571429,8.65992907801419,0.466666666666667,15,0,0
"158",7312621,"coordination",7,0.466666666666667,4523.53459999603,3324.56499998808,0.714285714285714,8.61099290780142,0.466666666666667,15,0,0
"159",7312621,"lottery",3,0.2,2069.74519999483,1310.81700000595,0.357142857142857,8.1,0.2,15,0,0
"160",7312623,"competition",13,0.866666666666667,2006.25706666111,1275.343,0.285714285714286,8.83120567375886,0.866666666666667,15,0,0
"161",7312623,"coordination",13,0.866666666666667,3257.11106666269,985.614999988073,0.0714285714285714,8.85886524822695,0.866666666666667,15,0,0
"162",7312623,"lottery",12,0.8,1441.01973333413,1042.22199998808,0.214285714285714,8.73333333333333,0.8,15,0,0
"163",7312624,"competition",7,0.466666666666667,2398.74286654904,2624.57799980926,0.642857142857143,8.58475177304964,0.466666666666667,15,0,0
"164",7312624,"coordination",7,0.466666666666667,2825.4709332634,2116.81099995231,0.0714285714285714,10.9471631205674,0.466666666666667,15,0,0
"165",7312624,"lottery",7,0.466666666666667,1551.04666652043,1362.583,0.0714285714285714,9.63333333333333,0.466666666666667,15,0,0
"166",7312625,"competition",9,0.6,2550.97940033061,1539.32100019073,0.5,8.44751773049645,0.6,15,0,0
"167",7312625,"coordination",14,0.933333333333333,1637.8094670227,1742.1490005722,0.0714285714285714,8.13297872340426,0.933333333333333,15,0,0
"168",7312625,"lottery",6,0.4,1748.59333366394,1653.50700000001,0.0714285714285714,9.6,0.4,15,0,0
"169",7312626,"competition",5,0.333333333333333,2412.67573333333,772.81400019073,0.5,8.0613475177305,0.333333333333333,15,0,0
"170",7312626,"coordination",5,0.333333333333333,3018.40326660309,2810.87099961854,0.5,9.18404255319149,0.333333333333333,15,0,0
"171",7312626,"lottery",1,0.0666666666666667,1083.2076,690.820000190724,0.142857142857143,8.16666666666667,0.0666666666666667,15,0,0
"172",7312627,"competition",9,0.6,3609.7877999555,3065.68799985695,0.428571428571429,8.78510638297872,0.6,15,0,0
"173",7312627,"coordination",13,0.866666666666667,1618.46299992688,1446.86899990463,0.285714285714286,8.46702127659574,0.866666666666667,15,0,0
"174",7312627,"lottery",8,0.533333333333333,1195.74426663488,954.906999952305,0.571428571428571,8.4,0.533333333333333,15,0,0
"175",7312628,"competition",6,0.4,1943.2,1203,0.857142857142857,8.32943262411347,0.4,15,0,0
"176",7312628,"coordination",15,1,2003.4,1586,0,7.37234042553191,1,15,0,1
"177",7312628,"lottery",8,0.533333333333333,4262.46666666667,3849,0.428571428571429,8,0.533333333333333,15,0,0
"178",7312629,"competition",11,0.733333333333333,1698.58606675568,1178.184,0.214285714285714,8.66489361702128,0.733333333333333,15,0,0
"179",7312629,"coordination",8,0.533333333333333,979.837933676656,712.454000572201,0.785714285714286,7.6854609929078,0.533333333333333,15,0,0
"180",7312629,"lottery",11,0.733333333333333,545.681200356039,417.492000572209,0.428571428571429,8.23333333333333,0.733333333333333,15,0,0
"181",7312658,"competition",1,0.0666666666666667,3372.41533310445,2036.94199980926,0.0714285714285714,8.30035460992908,0.0666666666666667,15,0,0
"182",7312658,"coordination",7,0.466666666666667,5248.34759978383,2408.2059994278,0.5,10.1507092198582,0.466666666666667,15,0,0
"183",7312658,"lottery",6,0.4,2064.29139988556,1439.41500000001,0.0714285714285714,9.6,0.4,15,0,0
"184",7312665,"competition",7,0.466666666666667,1891.9980665713,1930.72199995231,0.642857142857143,8.79539007092199,0.466666666666667,15,0,0
"185",7312665,"coordination",8,0.533333333333333,1517.58139987602,1633.91199990464,0.357142857142857,10.0641843971631,0.533333333333333,15,0,0
"186",7312665,"lottery",9,0.6,1499.57153325704,1367.598,0.357142857142857,8.9,0.6,15,0,0
"187",7312667,"competition",7,0.466666666666667,2556.13333333333,2101,0.571428571428571,8.46737588652482,0.466666666666667,15,0,0
"188",7312667,"coordination",7,0.466666666666667,1291.2,1184,0.285714285714286,10.0414893617021,0.466666666666667,15,0,0
"189",7312667,"lottery",9,0.6,2102,1317,0.642857142857143,8.1,0.6,15,0,0
"190",7312776,"competition",9,0.6,632.217866645209,420.975999988077,0.428571428571429,8.20035460992908,0.6,15,0,0
"191",7312776,"coordination",0,0,1907.94746664362,1919.38999998808,0,8,0,15,0,1
"192",7312776,"lottery",5,0.333333333333333,908.149866640442,647.072999964235,0.357142857142857,6.83333333333333,0.333333333333333,15,0,0
"193",7312947,"competition",4,0.266666666666667,2270.93333333333,2133,0.214285714285714,8.72304964539007,0.266666666666667,15,0,0
"194",7312947,"coordination",0,0,1130.73333333333,1034,0,8,0,15,0,1
"195",7312947,"lottery",0,0,1539.8,1232,0,8,0,15,0,1
"196",7312948,"competition",8,0.533333333333333,2592.22059982198,1040.18100019073,0.357142857142857,8.30496453900709,0.533333333333333,15,0,0
"197",7312948,"coordination",5,0.333333333333333,1078.00386655223,816.932999618526,0.5,7.15141843971631,0.333333333333333,15,0,0
"198",7312948,"lottery",7,0.466666666666667,1655.74686639964,971.695999809279,0.571428571428571,7.03333333333333,0.466666666666667,15,0,0
"199",7312949,"competition",4,0.266666666666667,1857.13333333333,1601,0.428571428571429,8.29007092198582,0.266666666666667,15,0,0
"200",7312949,"coordination",7,0.466666666666667,2552.93333333333,2108,0.571428571428571,8.15567375886525,0.466666666666667,15,0,0
"201",7312949,"lottery",4,0.266666666666667,1711,1551,0.357142857142857,7.06666666666667,0.266666666666667,15,0,0
"202",7312952,"competition",8,0.533333333333333,1248.08046665435,1005.93399998212,0.428571428571429,8.60744680851064,0.533333333333333,15,0,0
"203",7312952,"coordination",4,0.266666666666667,2233.83519998728,1639.02099997616,0.428571428571429,8.52198581560284,0.266666666666667,15,0,0
"204",7312952,"lottery",6,0.4,1466.34786665355,871.690999988074,0.571428571428571,8.26666666666667,0.4,15,0,0
"205",7312953,"competition",9,0.6,3108.73333333333,2410,0.357142857142857,7.99787234042553,0.6,15,0,0
"206",7312953,"coordination",8,0.533333333333333,2513.66666666667,2334,0.357142857142857,7.6936170212766,0.533333333333333,15,0,0
"207",7312953,"lottery",7,0.466666666666667,3615.4,2851,0.642857142857143,7.3,0.466666666666667,15,0,0
"208",7312954,"competition",2,0.133333333333333,2344.66666666667,1933,0.214285714285714,7.78014184397163,0.133333333333333,15,0,0
"209",7312954,"coordination",2,0.133333333333333,1470.73333333333,1216,0.142857142857143,7.97588652482269,0.133333333333333,15,0,0
"210",7312954,"lottery",0,0,1296.06666666667,1051,0,8,0,15,0,1
"211",7312955,"competition",8,0.533333333333333,1424.33333333333,1245.00000000001,0.0714285714285714,9.23829787234042,0.533333333333333,15,0,0
"212",7312955,"coordination",9,0.6,1595.2,1384,0.0714285714285714,10.7127659574468,0.6,15,0,0
"213",7312955,"lottery",9,0.6,3179.8,2533,0.214285714285714,9.3,0.6,15,0,0
"214",7312956,"competition",15,1,1048.73333333333,920,0,8.77127659574468,1,15,0,1
"215",7312956,"coordination",7,0.466666666666667,3719.13333333333,2701,0.5,8.84539007092199,0.466666666666667,15,0,0
"216",7312956,"lottery",5,0.333333333333333,2654.6,1966,0.214285714285714,9.36666666666667,0.333333333333333,15,0,0
"217",7312957,"competition",3,0.2,2096.13333333333,1599,0.428571428571429,8.3531914893617,0.2,15,0,0
"218",7312957,"coordination",0,0,1324.53333333333,1067,0,8,0,15,0,1
"219",7312957,"lottery",8,0.533333333333333,1098.93333333333,1101,0.357142857142857,7.4,0.533333333333333,15,0,0
"220",7312958,"competition",5,0.333333333333333,2475.86666666667,2128,0.142857142857143,8.79964539007092,0.333333333333333,15,0,0
"221",7312958,"coordination",9,0.6,1358,1284,0.357142857142857,8.65390070921986,0.6,15,0,0
"222",7312958,"lottery",7,0.466666666666667,2290.33333333333,1801,0.357142857142857,9.16666666666667,0.466666666666667,15,0,0
"223",7312959,"competition",9,0.6,1714.8,1117,0.571428571428571,8.49893617021277,0.6,15,0,0
"224",7312959,"coordination",8,0.533333333333333,2604.66666666667,2364,0.5,6.81170212765957,0.533333333333333,15,0,0
"225",7312959,"lottery",10,0.666666666666667,1829.93333333333,1237,0.571428571428571,8.06666666666667,0.666666666666667,15,0,0
"226",7312960,"competition",1,0.0666666666666667,2961.94239995231,1764.40599990463,0.142857142857143,8.07588652482269,0.0666666666666667,15,0,0
"227",7312960,"coordination",2,0.133333333333333,1814.16133327929,1049.15200004767,0.285714285714286,8.48475177304964,0.133333333333333,15,0,0
"228",7312960,"lottery",3,0.2,1173.05866660945,976.855999904627,0.428571428571429,7.83333333333333,0.2,15,0,0
"229",7312961,"competition",5,0.333333333333333,1911.66666666667,1518,0.357142857142857,8.8177304964539,0.333333333333333,15,0,0
"230",7312961,"coordination",6,0.4,1419.33333333333,1400,0.571428571428571,8.98794326241135,0.4,15,0,0
"231",7312961,"lottery",0,0,1281.13333333333,1115,0,8,0,15,0,1
"232",7312962,"competition",6,0.4,1481.91900035604,1112.11600076294,0.357142857142857,8.83439716312057,0.4,15,0,0
