"","sub","game","sum","mean.up","mean.rt","median.rt","mean.switch","mean.payoff","prop","count.trial","flag.trial","flag.variance"
"1",9818103,"competition",5,0.333333333333333,2620.21233333335,1665.29300000009,0.0714285714285714,9.33018867924528,0.333333333333333,15,0,0
"2",9818103,"coordination",14,0.933333333333333,2150.62613333331,1751.731,0.0714285714285714,10.9622641509434,0.933333333333333,15,0,0
"3",9818103,"lottery",8,0.533333333333333,1630.50433333334,1486.65600000019,0.0714285714285714,9.6,0.533333333333333,15,0,0
"4",9818104,"competition",4,0.266666666666667,6535.33333333333,4198.00000000001,0.214285714285714,8.49182389937107,0.266666666666667,15,0,0
"5",9818104,"coordination",15,1,2058.8,1833,0,10.2169811320755,1,15,0,1
"6",9818104,"lottery",6,0.4,2599,1800,0.214285714285714,9.53333333333333,0.4,15,0,0
"7",9818105,"competition",5,0.333333333333333,3639,2032,0.0714285714285714,9.33018867924528,0.333333333333333,15,0,0
"8",9818105,"coordination",8,0.533333333333333,3758.86666666667,2801,0.5,11.7559748427673,0.533333333333333,15,0,0
"9",9818105,"lottery",5,0.333333333333333,3143.4,2135,0.357142857142857,9.23333333333333,0.333333333333333,15,0,0
"10",9818106,"competition",6,0.4,6573.60760000079,5100.019,0.428571428571429,8.83207547169811,0.4,15,0,0
"11",9818106,"coordination",15,1,2564.62713333532,1997.93600000298,0,10.2169811320755,1,15,0,1
"12",9818106,"lottery",7,0.466666666666667,2768.27066666687,1923.81199999702,0.0714285714285714,9.63333333333333,0.466666666666667,15,0,0
"13",9818107,"competition",8,0.533333333333333,6567.82933333373,3384.27800000001,0.642857142857143,8.96037735849057,0.533333333333333,15,0,0
"14",9818107,"coordination",9,0.6,3047.95900000417,2333.41699999999,0.5,11.3327044025157,0.6,15,0,0
"15",9818107,"lottery",6,0.4,2885.19613333711,2330.80600000895,0.0714285714285714,9.6,0.4,15,0,0
"16",9818108,"competition",4,0.266666666666667,7635.8,4540,0.285714285714286,8.52138364779874,0.266666666666667,15,0,0
"17",9818108,"coordination",10,0.666666666666667,2306.80000000002,1709,0.285714285714286,11.7823899371069,0.666666666666667,15,0,0
"18",9818108,"lottery",6,0.4,5208.8,3729,0.5,9.13333333333333,0.4,15,0,0
"19",9818109,"competition",2,0.133333333333333,5073.7980666667,4355.64299999981,0.142857142857143,8.1,0.133333333333333,15,0,0
"20",9818109,"coordination",0,0,4050.63086666667,2504.28899999991,0,8,0,15,0,1
"21",9818109,"lottery",5,0.333333333333333,2668.45713333337,2189.55000000037,0.357142857142857,9.3,0.333333333333333,15,0,0
"22",9818110,"competition",8,0.533333333333333,9168.09946665316,6584.86499995232,0.642857142857143,9.08679245283019,0.533333333333333,15,0,0
"23",9818110,"coordination",10,0.666666666666667,4037.8222666484,3031.87100000004,0.214285714285714,12.1610062893082,0.666666666666667,15,0,0
"24",9818110,"lottery",9,0.6,2072.79839997298,1722.31699997614,0.0714285714285714,9.5,0.6,15,0,0
"25",9818111,"competition",5,0.333333333333333,3080.4,2156,0.142857142857143,7.78301886792453,0.333333333333333,15,0,0
"26",9818111,"coordination",10,0.666666666666667,1425.66666666667,1200,0.214285714285714,12.4169811320755,0.666666666666667,15,0,0
"27",9818111,"lottery",7,0.466666666666667,1785.66666666667,1232,0.357142857142857,9.1,0.466666666666667,15,0,0
"28",9818113,"competition",1,0.0666666666666667,2928.60000000001,2404,0.0714285714285714,8.35786163522013,0.0666666666666667,15,0,0
"29",9818113,"coordination",13,0.866666666666667,3261.73333333334,2606,0.0714285714285714,11.5465408805031,0.866666666666667,15,0,0
"30",9818113,"lottery",3,0.2,2598.6,2304,0.0714285714285714,9.1,0.2,15,0,0
"31",9818114,"competition",0,0,3463.13660004927,2830.41900004768,0,8,0,15,0,1
"32",9818114,"coordination",12,0.8,2195.48400003338,1497.58900009538,0.0714285714285714,12.0169811320755,0.8,15,0,0
"33",9818114,"lottery",4,0.266666666666667,2139.05673339532,1672.06,0.0714285714285714,9.33333333333333,0.266666666666667,15,0,0
"34",9818115,"competition",8,0.533333333333333,3633,2642,0.357142857142857,9.5874213836478,0.533333333333333,15,0,0
"35",9818115,"coordination",12,0.8,1599.86666666667,1137,0.0714285714285714,12.0169811320755,0.8,15,0,0
"36",9818115,"lottery",6,0.4,1741.66666666667,1452.00000000003,0.214285714285714,9.53333333333333,0.4,15,0,0
"37",9818116,"competition",7,0.466666666666667,2742.93980005881,2347.94100004769,0.357142857142857,9.38176100628931,0.466666666666667,15,0,0
"38",9818116,"coordination",9,0.6,1628.45280003974,1440.64900002384,0.214285714285714,12.4044025157233,0.6,15,0,0
"39",9818116,"lottery",6,0.4,1997.3241333381,1883.707,0.357142857142857,9.26666666666667,0.4,15,0,0
"40",9818117,"competition",0,0,3611.55126662693,2057.44399997615,0,8,0,15,0,1
"41",9818117,"coordination",14,0.933333333333333,2311.22346662534,1467.821,0.0714285714285714,10.9622641509434,0.933333333333333,15,0,0
"42",9818117,"lottery",5,0.333333333333333,3145.82113329041,2034.17199997616,0.0714285714285714,9.5,0.333333333333333,15,0,0
"43",9818119,"competition",3,0.2,3925.23839999523,1661.36999995232,0.214285714285714,8.86352201257862,0.2,15,0,0
"44",9818119,"coordination",9,0.6,2093.56906668097,1311.47899999999,0.0714285714285714,12.7452830188679,0.6,15,0,0
"45",9818119,"lottery",4,0.266666666666667,1871.7672666619,1244.666,0.0714285714285714,9.33333333333333,0.266666666666667,15,0,0
"46",9818120,"competition",6,0.4,20990.6909333238,16269.4749999762,0.0714285714285714,9.49622641509434,0.4,15,0,0
"47",9818120,"coordination",15,1,1073.26099998967,1163.93499998213,0,10.2169811320755,1,15,0,1
"48",9818120,"lottery",6,0.4,3127.08226665554,2075.84499999403,0.0714285714285714,9.6,0.4,15,0,0
"49",9818121,"competition",3,0.2,5792.4,4414,0.357142857142857,7.91132075471698,0.2,15,0,0
"50",9818121,"coordination",11,0.733333333333333,1721.66666666667,1498,0.0714285714285714,12.3452830188679,0.733333333333333,15,0,0
"51",9818121,"lottery",5,0.333333333333333,3531.66666666667,2931,0.0714285714285714,9.5,0.333333333333333,15,0,0
"52",9818122,"competition",10,0.666666666666667,2002.86666666667,1039,0.214285714285714,10.0213836477987,0.666666666666667,15,0,0
"53",9818122,"coordination",14,0.933333333333333,2612.6,1822,0.0714285714285714,10.9622641509434,0.933333333333333,15,0,0
"54",9818122,"lottery",9,0.6,2167.33333333333,1172,0.0714285714285714,9.5,0.6,15,0,0
"55",9818123,"competition",9,0.6,4197.99599999523,3409.62499998807,0.357142857142857,9.55094339622642,0.6,15,0,0
"56",9818123,"coordination",15,1,2531.40633333651,1565.31399999999,0,10.2169811320755,1,15,0,1
"57",9818123,"lottery",4,0.266666666666667,2770.99006667143,2597.07299999999,0.0714285714285714,9.33333333333333,0.266666666666667,15,0,0
"58",9818124,"competition",6,0.4,5692.01953333336,5315.204,0.0714285714285714,9.49622641509434,0.4,15,0,0
"59",9818124,"coordination",10,0.666666666666667,3394.83140000017,2963.16099999927,0.0714285714285714,12.5974842767296,0.666666666666667,15,0,0
"60",9818124,"lottery",8,0.533333333333333,3034.65719999995,3012.58099999925,0.214285714285714,9.4,0.533333333333333,15,0,0
"61",9818125,"competition",3,0.2,5032.05306666667,3512.38999999852,0.428571428571429,8.59182389937107,0.2,15,0,0
"62",9818125,"coordination",12,0.8,2380.99306666507,1385.33299999702,0.214285714285714,11.3622641509434,0.8,15,0,0
"63",9818125,"lottery",4,0.266666666666667,2716.91153333255,2149.29700000002,0.357142857142857,9.06666666666667,0.266666666666667,15,0,0
"64",9818126,"competition",5,0.333333333333333,3166.06666666667,2127,0.0714285714285714,9.33018867924528,0.333333333333333,15,0,0
"65",9818126,"coordination",5,0.333333333333333,3330.73333333333,2244,0.0714285714285714,11.7075471698113,0.333333333333333,15,0,0
"66",9818126,"lottery",5,0.333333333333333,1976.46666666667,1467,0.0714285714285714,9.5,0.333333333333333,15,0,0
"67",9818127,"competition",7,0.466666666666667,3151.76020000238,2430.85000000297,0.571428571428571,9.12327044025157,0.466666666666667,15,0,0
"68",9818127,"coordination",14,0.933333333333333,2472.35306666865,2198.47400000596,0.0714285714285714,10.9622641509434,0.933333333333333,15,0,0
"69",9818127,"lottery",9,0.6,1423.3181333383,1186.28500000596,0.0714285714285714,9.5,0.6,15,0,0
"70",9818128,"competition",4,0.266666666666667,5371.8,2156.00000000003,0.214285714285714,9.11572327044025,0.266666666666667,15,0,0
"71",9818128,"coordination",9,0.6,2407.8,1971.00000000001,0.0714285714285714,12.7452830188679,0.6,15,0,0
"72",9818128,"lottery",8,0.533333333333333,2112.93333333333,1609,0.214285714285714,9.46666666666667,0.533333333333333,15,0,0
"73",9818129,"competition",4,0.266666666666667,4119,4019,0.214285714285714,9.00880503144654,0.266666666666667,15,0,0
"74",9818129,"coordination",4,0.266666666666667,4754.53333333334,1237,0.214285714285714,10.9735849056604,0.266666666666667,15,0,0
"75",9818129,"lottery",4,0.266666666666667,1439.73333333333,1288,0.285714285714286,8.66666666666667,0.266666666666667,15,0,0
"76",9818130,"competition",4,0.266666666666667,2773.18040000318,2333.39399999999,0.571428571428571,8.48176100628931,0.266666666666667,15,0,0
"77",9818130,"coordination",8,0.533333333333333,2760.2176666619,2583.21599999999,0.142857142857143,11.737106918239,0.533333333333333,15,0,0
"78",9818130,"lottery",7,0.466666666666667,2811.41133333413,2378.81800001193,0.214285714285714,9.56666666666667,0.466666666666667,15,0,0
"79",9818131,"competition",4,0.266666666666667,2380.2,2200,0.142857142857143,8.84716981132076,0.266666666666667,15,0,0
"80",9818131,"coordination",14,0.933333333333333,1959.26666666667,1833,0.0714285714285714,10.9622641509434,0.933333333333333,15,0,0
"81",9818131,"lottery",5,0.333333333333333,2871.26666666667,3083,0.357142857142857,8.76666666666667,0.333333333333333,15,0,0
"82",9818132,"competition",7,0.466666666666667,1503.9679332936,1365.40000000001,0.0714285714285714,9.68993710691824,0.466666666666667,15,0,0
"83",9818132,"coordination",7,0.466666666666667,1931.02539995709,1790.40199995232,0.0714285714285714,12.4823899371069,0.466666666666667,15,0,0
"84",9818132,"lottery",8,0.533333333333333,1130.59459996503,1041.05799997615,0.0714285714285714,9.6,0.533333333333333,15,0,0
"85",9818133,"competition",4,0.266666666666667,6874.61999998411,5927.60000000001,0.357142857142857,8.51698113207547,0.266666666666667,15,0,0
"86",9818133,"coordination",4,0.266666666666667,3396.10666665792,1838.6,0.0714285714285714,11.1163522012579,0.266666666666667,15,0,0
"87",9818133,"lottery",4,0.266666666666667,2149.01333332221,2024.29999999999,0.0714285714285714,9.33333333333333,0.266666666666667,15,0,0
"88",9818134,"competition",7,0.466666666666667,6104.58393332936,3945.14099997617,0.357142857142857,9.07610062893082,0.466666666666667,15,0,0
"89",9818134,"coordination",9,0.6,3911.39286665236,2003.75799998808,0.0714285714285714,12.7452830188679,0.6,15,0,0
"90",9818134,"lottery",8,0.533333333333333,3338.63599999126,1774.013,0.0714285714285714,9.6,0.533333333333333,15,0,0
"91",9818135,"competition",5,0.333333333333333,1966.02759999975,1759.41399999999,0.214285714285714,9.25408805031446,0.333333333333333,15,0,0
"92",9818135,"coordination",2,0.133333333333333,2271.14866666639,2008.19499999926,0.285714285714286,9.02201257861635,0.133333333333333,15,0,0
"93",9818135,"lottery",6,0.4,1614.00693333281,1339.57499999963,0.0714285714285714,9.6,0.4,15,0,0
"94",9818136,"competition",5,0.333333333333333,1868.46726667541,1691.93600001789,0.0714285714285714,9.33018867924528,0.333333333333333,15,0,0
"95",9818136,"coordination",15,1,2115.49280001391,1871.67100002385,0,10.2169811320755,1,15,0,1
"96",9818136,"lottery",8,0.533333333333333,2085.85406667541,1822.31400001192,0.214285714285714,9.53333333333333,0.533333333333333,15,0,0
"97",9818137,"competition",6,0.4,3646.27239999988,2821.27999999982,0.357142857142857,9.45534591194968,0.4,15,0,0
"98",9818137,"coordination",12,0.8,2571.49173333325,1911.88999999981,0.214285714285714,11.7610062893082,0.8,15,0,0
"99",9818137,"lottery",10,0.666666666666667,1761.58473333329,1587.80499999999,0.0714285714285714,9.33333333333333,0.666666666666667,15,0,0
"100",9818138,"competition",2,0.133333333333333,3272.04773331585,2570.60299995232,0.214285714285714,8.58238993710692,0.133333333333333,15,0,0
"101",9818138,"coordination",10,0.666666666666667,1948.06199998728,1554.21399999999,0.0714285714285714,12.5974842767296,0.666666666666667,15,0,0
"102",9818138,"lottery",5,0.333333333333333,2191.79433331108,1815.75199996424,0.214285714285714,9.43333333333333,0.333333333333333,15,0,0
"103",9818139,"competition",2,0.133333333333333,3295.96819999643,1962.53800000597,0.214285714285714,8.08238993710692,0.133333333333333,15,0,0
"104",9818139,"coordination",8,0.533333333333333,2205.08379999563,1875.76300000001,0.214285714285714,12.1540880503145,0.533333333333333,15,0,0
"105",9818139,"lottery",4,0.266666666666667,3700.64486666269,3000.553,0.357142857142857,8.73333333333333,0.266666666666667,15,0,0
"106",9818140,"competition",5,0.333333333333333,2378.46386654587,2259.36299990464,0.714285714285714,8.26163522012579,0.333333333333333,15,0,0
"107",9818140,"coordination",11,0.733333333333333,1548.55639975204,1344.95399961853,0.142857142857143,11.8522012578616,0.733333333333333,15,0,0
"108",9818140,"lottery",6,0.4,2782.91753314896,2087.94499971389,0.0714285714285714,9.6,0.4,15,0,0
"109",9818141,"competition",3,0.2,2427.85219997775,1400.12699995231,0.0714285714285714,8.87358490566038,0.2,15,0,0
"110",9818141,"coordination",13,0.866666666666667,1198.21626665236,775.800999988074,0.0714285714285714,11.5465408805031,0.866666666666667,15,0,0
"111",9818141,"lottery",10,0.666666666666667,1286.99726664759,1074.268,0.0714285714285714,9.33333333333333,0.666666666666667,15,0,0
"112",9818142,"competition",2,0.133333333333333,4969.9911999994,4657.85000000001,0.285714285714286,8.39056603773585,0.133333333333333,15,0,0
"113",9818142,"coordination",6,0.4,2148.67346666607,1839.95100000297,0.0714285714285714,12.1754716981132,0.4,15,0,0
"114",9818142,"lottery",5,0.333333333333333,2466.24693333313,2524.57899999403,0.357142857142857,9.23333333333333,0.333333333333333,15,0,0
"115",9818143,"competition",10,0.666666666666667,2812.55419999762,2704.14199999702,0.5,9.26540880503145,0.666666666666667,15,0,0
"116",9818143,"coordination",10,0.666666666666667,2404.25746666468,1808.56399999405,0.0714285714285714,12.5974842767296,0.666666666666667,15,0,0
"117",9818143,"lottery",8,0.533333333333333,2971.40193333075,2171.88699999702,0.357142857142857,8.86666666666667,0.533333333333333,15,0,0
"118",9818144,"competition",5,0.333333333333333,3368.06666666667,2155,0.714285714285714,8.45534591194968,0.333333333333333,15,0,0
"119",9818144,"coordination",10,0.666666666666667,1814.4,1300,0.285714285714286,11.6779874213836,0.666666666666667,15,0,0
"120",9818144,"lottery",8,0.533333333333333,4083.66666666667,2598,0.214285714285714,9.46666666666667,0.533333333333333,15,0,0
"121",9818145,"competition",6,0.4,3407.09560000278,3479.35800000001,0.357142857142857,9.42767295597484,0.4,15,0,0
"122",9818145,"coordination",8,0.533333333333333,1910.24046666826,1797.63099999999,0.0714285714285714,12.6754716981132,0.533333333333333,15,0,0
"123",9818145,"lottery",8,0.533333333333333,1382.25120000119,1176.46100000001,0.0714285714285714,9.6,0.533333333333333,15,0,0
"124",9818146,"competition",5,0.333333333333333,4292.13646666349,3020.51499995231,0.214285714285714,8.61132075471698,0.333333333333333,15,0,0
"125",9818146,"coordination",15,1,2440.46239999523,1951.65900002384,0,10.2169811320755,1,15,0,1
"126",9818146,"lottery",6,0.4,2445.24993334606,1712.53799997616,0.0714285714285714,9.6,0.4,15,0,0
"127",9818147,"competition",9,0.6,2115.57039999682,1957.057,0.357142857142857,9.54213836477987,0.6,15,0,0
"128",9818147,"coordination",14,0.933333333333333,2461.52733332618,2333.387,0.0714285714285714,10.9622641509434,0.933333333333333,15,0,0
"129",9818147,"lottery",6,0.4,1623.5420666611,1581.92699997616,0.0714285714285714,9.6,0.4,15,0,0
"130",9818148,"competition",7,0.466666666666667,4293.04746665394,2861.52099998808,0.5,9.11132075471698,0.466666666666667,15,0,0
"131",9818148,"coordination",8,0.533333333333333,3636.13373332738,3177.18199998807,0.214285714285714,12.4383647798742,0.533333333333333,15,0,0
"132",9818148,"lottery",5,0.333333333333333,3869.41439999245,2531.398,0.357142857142857,9.16666666666667,0.333333333333333,15,0,0
"133",9818149,"competition",6,0.4,5058.91866666667,4399.78,0.5,9.09056603773585,0.4,15,0,0
"134",9818149,"coordination",14,0.933333333333333,1249.94666666667,1147.17999999999,0.142857142857143,10.5452830188679,0.933333333333333,15,0,0
"135",9818149,"lottery",12,0.8,3100.99733333334,1399.94,0.285714285714286,7.46666666666667,0.8,15,0,0
"136",9818150,"competition",0,0,1852.4,1546,0,8,0,15,0,1
"137",9818150,"coordination",13,0.866666666666667,2260.53333333333,2058,0.0714285714285714,11.5465408805031,0.866666666666667,15,0,0
"138",9818150,"lottery",4,0.266666666666667,1797.06666666667,1225.00000000001,0.0714285714285714,9.33333333333333,0.266666666666667,15,0,0
"139",9818151,"competition",4,0.266666666666667,4118.79679999603,2830.19299997616,0.142857142857143,8.81635220125786,0.266666666666667,15,0,0
"140",9818151,"coordination",10,0.666666666666667,2118.67919997934,1828.98599996424,0.214285714285714,12.2754716981132,0.666666666666667,15,0,0
"141",9818151,"lottery",5,0.333333333333333,1527.13433332538,1225.17999997616,0.0714285714285714,9.5,0.333333333333333,15,0,0
"142",9818152,"competition",6,0.4,2023.28186665991,1707.39099998212,0.214285714285714,9.52389937106918,0.4,15,0,0
"143",9818152,"coordination",8,0.533333333333333,2961.66259999205,2312.34899999404,0.357142857142857,11.3012578616352,0.533333333333333,15,0,0
"144",9818152,"lottery",5,0.333333333333333,1703.22386665992,1483.26000000001,0.357142857142857,9.16666666666667,0.333333333333333,15,0,0
"145",9818153,"competition",5,0.333333333333333,5393.4,4795,0.571428571428571,8.43710691823899,0.333333333333333,15,0,0
"146",9818153,"coordination",13,0.866666666666667,3553.8,1160,0.285714285714286,10.8352201257862,0.866666666666667,15,0,0
"147",9818153,"lottery",7,0.466666666666667,2178.86666666667,1574,0.214285714285714,9.16666666666667,0.466666666666667,15,0,0
"148",9818155,"competition",6,0.4,3183.23866666667,2838.38,0.428571428571429,8.21006289308176,0.4,15,0,0
"149",9818155,"coordination",9,0.6,3522.93466666667,2630.88,0.0714285714285714,12.7452830188679,0.6,15,0,0
"150",9818155,"lottery",7,0.466666666666667,2071.464,1808.62,0.0714285714285714,9.63333333333333,0.466666666666667,15,0,0
"151",9818157,"competition",6,0.4,5882.53946693369,4615.54700028611,0.357142857142857,8.70377358490566,0.4,15,0,0
"152",9818157,"coordination",8,0.533333333333333,4022.98880015895,3798.907,0.357142857142857,11.9553459119497,0.533333333333333,15,0,0
"153",9818157,"lottery",4,0.266666666666667,3241.69326687012,2953.9030002861,0.214285714285714,9.06666666666667,0.266666666666667,15,0,0
"154",9818158,"competition",4,0.266666666666667,4239.62999999997,3672.29799999989,0.428571428571429,8.22201257861635,0.266666666666667,15,0,0
"155",9818158,"coordination",15,1,2175.27806666664,1952.997,0,10.2169811320755,1,15,0,1
"156",9818158,"lottery",6,0.4,3071.30359999997,3329.62299999981,0.0714285714285714,9.6,0.4,15,0,0
"157",9818160,"competition",7,0.466666666666667,4958.33333333334,4356.00000000003,0.357142857142857,7.99874213836478,0.466666666666667,15,0,0
"158",9818160,"coordination",6,0.4,3584.20000000001,2254.00000000003,0.0714285714285714,12.1754716981132,0.4,15,0,0
"159",9818160,"lottery",3,0.2,5296.33333333333,3154,0.214285714285714,9.03333333333333,0.2,15,0,0
"160",9818161,"competition",0,0,2029.64893376567,1122.455,0,8,0,15,0,1
"161",9818161,"coordination",5,0.333333333333333,2812.18140045776,2246.18700076293,0.214285714285714,6.60566037735849,0.333333333333333,15,0,0
"162",9818161,"lottery",5,0.333333333333333,2043.87840017802,1870.25200057222,0.357142857142857,9.03333333333333,0.333333333333333,15,0,0
"163",9818162,"competition",7,0.466666666666667,5327.53333333334,3005,0.214285714285714,9.44150943396226,0.466666666666667,15,0,0
"164",9818162,"coordination",6,0.4,4533.20000000001,4263,0.0714285714285714,12.1754716981132,0.4,15,0,0
"165",9818162,"lottery",6,0.4,3975.93333333334,3169,0.214285714285714,9.53333333333333,0.4,15,0,0
"166",9818163,"competition",5,0.333333333333333,2572.89939998252,2015.734,0.571428571428571,8.65660377358491,0.333333333333333,15,0,0
"167",9818163,"coordination",9,0.6,2301.42413330949,1374.20999997616,0.357142857142857,12.2238993710692,0.6,15,0,0
"168",9818163,"lottery",7,0.466666666666667,1633.98346664442,1350.17399997616,0.357142857142857,9.43333333333333,0.466666666666667,15,0,0
"169",9818164,"competition",7,0.466666666666667,6722.28953334764,5340.249,0.214285714285714,9.50817610062893,0.466666666666667,15,0,0
"170",9818164,"coordination",7,0.466666666666667,5624.54819998728,5137.88499999998,0.214285714285714,11.9232704402516,0.466666666666667,15,0,0
"171",9818164,"lottery",6,0.4,4327.6847333079,2991.14199992848,0.0714285714285714,9.6,0.4,15,0,0
"172",9818165,"competition",7,0.466666666666667,5035.48099996185,3564.53800000002,0.357142857142857,8.11509433962264,0.466666666666667,15,0,0
"173",9818165,"coordination",15,1,984.609066623753,972.216999952318,0,10.2169811320755,1,15,0,1
"174",9818165,"lottery",6,0.4,4160.84866661262,2007.47899990462,0.214285714285714,9.4,0.4,15,0,0
"175",9818166,"competition",5,0.333333333333333,6372.14660000795,5895.79300003574,0.642857142857143,8.72201257861635,0.333333333333333,15,0,0
"176",9818166,"coordination",11,0.733333333333333,5930.88473334605,4269.85099998808,0.214285714285714,12.1647798742138,0.733333333333333,15,0,0
"177",9818166,"lottery",6,0.4,2590.9855333389,1986.83400001194,0.0714285714285714,9.6,0.4,15,0,0
"178",9818167,"competition",11,0.733333333333333,2223.6,2016,0.428571428571429,8.98050314465409,0.733333333333333,15,0,0
"179",9818167,"coordination",10,0.666666666666667,3132.4,2667,0.5,9.99937106918239,0.666666666666667,15,0,0
"180",9818167,"lottery",10,0.666666666666667,1412,1433,0.5,7.93333333333333,0.666666666666667,15,0,0
"181",9818168,"competition",3,0.2,2362.13333333333,1057,0.428571428571429,8.40314465408805,0.2,15,0,0
"182",9818168,"coordination",6,0.4,1112.06666666667,957,0.0714285714285714,12.1754716981132,0.4,15,0,0
"183",9818168,"lottery",3,0.2,1637.8,1532,0.0714285714285714,9.1,0.2,15,0,0
"184",9818169,"competition",6,0.4,3606.28499998847,2280.62499999997,0.428571428571429,8.15974842767296,0.4,15,0,0
"185",9818169,"coordination",15,1,4394.85299998609,3048.71799999999,0,10.2169811320755,1,15,0,1
"186",9818169,"lottery",0,0,2024.94733332141,1766.79799998808,0,8,0,15,0,1
"187",9818170,"competition",8,0.533333333333333,1991.37780000119,1241.11400000297,0.214285714285714,9.86352201257862,0.533333333333333,15,0,0
"188",9818170,"coordination",9,0.6,2595.97640000084,1974.22500000224,0.428571428571429,9.10566037735849,0.6,15,0,0
"189",9818170,"lottery",10,0.666666666666667,1882.32393333453,1462.55000000075,0.214285714285714,9.13333333333333,0.666666666666667,15,0,0
"190",9818171,"competition",5,0.333333333333333,2707.94233333095,1220.73899999404,0.0714285714285714,9.33018867924528,0.333333333333333,15,0,0
